,labels_data7_SpectralClustering_params1,labels_data7_SpectralClustering_params10,labels_data7_SpectralClustering_params11,labels_data7_SpectralClustering_params12,labels_data7_SpectralClustering_params13,labels_data7_SpectralClustering_params14,labels_data7_SpectralClustering_params15,labels_data7_SpectralClustering_params16,labels_data7_SpectralClustering_params17,labels_data7_SpectralClustering_params18,labels_data7_SpectralClustering_params19,labels_data7_SpectralClustering_params2,labels_data7_SpectralClustering_params20,labels_data7_SpectralClustering_params21,labels_data7_SpectralClustering_params22,labels_data7_SpectralClustering_params23,labels_data7_SpectralClustering_params24,labels_data7_SpectralClustering_params25,labels_data7_SpectralClustering_params26,labels_data7_SpectralClustering_params27,labels_data7_SpectralClustering_params28,labels_data7_SpectralClustering_params29,labels_data7_SpectralClustering_params3,labels_data7_SpectralClustering_params30,labels_data7_SpectralClustering_params31,labels_data7_SpectralClustering_params32,labels_data7_SpectralClustering_params33,labels_data7_SpectralClustering_params34,labels_data7_SpectralClustering_params35,labels_data7_SpectralClustering_params36,labels_data7_SpectralClustering_params37,labels_data7_SpectralClustering_params38,labels_data7_SpectralClustering_params39,labels_data7_SpectralClustering_params4,labels_data7_SpectralClustering_params40,labels_data7_SpectralClustering_params41,labels_data7_SpectralClustering_params42,labels_data7_SpectralClustering_params43,labels_data7_SpectralClustering_params44,labels_data7_SpectralClustering_params45,labels_data7_SpectralClustering_params46,labels_data7_SpectralClustering_params47,labels_data7_SpectralClustering_params48,labels_data7_SpectralClustering_params49,labels_data7_SpectralClustering_params5,labels_data7_SpectralClustering_params50,labels_data7_SpectralClustering_params51,labels_data7_SpectralClustering_params52,labels_data7_SpectralClustering_params53,labels_data7_SpectralClustering_params54,labels_data7_SpectralClustering_params55,labels_data7_SpectralClustering_params56,labels_data7_SpectralClustering_params57,labels_data7_SpectralClustering_params58,labels_data7_SpectralClustering_params59,labels_data7_SpectralClustering_params6,labels_data7_SpectralClustering_params60,labels_data7_SpectralClustering_params7,labels_data7_SpectralClustering_params8,labels_data7_SpectralClustering_params9
B,16.146891568766353,444012.2473420534,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,0.8664157552370845,12.836274240134772,0.8664157552370845,1.0849400692521491,8.797832099164511,0.541858341086642,1.074024339155901,1.0546358259501203,1.0546358259501203,1.0691962727392201,1.068848486707522,1.0621858476910753,0.80346456035813,1.0619548613839003,0.4133527955899576,0.42329498822742234,0.4133527955899576,0.42329498822742234,0.4133527955899576,0.42329498822742234,0.4133527955899576,0.42329498822742234,0.4133527955899576,444012.2473420534,0.42329498822742234,1.3027547321028234,3.6551879316201927,0.4286858814836038,0.42868588148360376,0.42272119281423903,0.4258816222735194,0.41871025804906764,0.42544322890537395,0.41837892756238015,444012.2473420534,0.4255707536589027,0.2770182951198261,0.2769827514181053,0.2770182951198261,0.2769827514181053,0.2770182951198261,0.2769827514181053,0.2770182951198261,0.2769827514181053,0.2770182951198261,444012.2473420534,0.2769827514181053,444012.2473420534,444012.2473420534,444012.2473420534
BH,258.6951294483355,263.9179051554542,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,167.23466028292572,255.76905811364065,167.23466028292572,171.01516294716848,164.09401174689316,106.60660090679339,131.91485069404192,119.30018932718308,119.30018932718308,120.04920662023311,119.93671064061432,119.8358179899198,203.28104678349806,119.78920651517753,67.22630445265713,68.23417569858118,67.22630445265713,68.23417569858118,67.22630445265713,68.23417569858118,67.22630445265713,68.23417569858118,67.22630445265713,263.9179051554542,68.23417569858118,125.1979582957242,115.46524005619332,61.40345579985252,61.40345579985252,60.55922772943496,60.608683714751294,60.04140059338535,60.539147750510494,59.986475956341835,263.9179051554542,60.54585793103452,35.49469221102288,35.49224394247363,35.49469221102288,35.49224394247363,35.49469221102288,35.49224394247363,35.49469221102288,35.49224394247363,35.49469221102288,263.9179051554542,35.49224394247363,263.9179051554542,263.9179051554542,263.9179051554542
D,0.1605401123654264,0.15955756434605908,0.3023899776631257,0.3057666337392075,0.3023899776631257,0.3057666337392075,0.3023899776631257,0.3057666337392075,0.3023899776631257,0.3057666337392075,0.3023899776631257,0.09551374347327828,0.3057666337392075,0.09343769412546145,0.08167833372639476,0.41508171785099496,0.03193754214303221,0.3998605983364397,0.03277356415440428,0.39620264518281784,0.02967890381567738,0.3988138383496109,0.4398731954767812,0.0498089103513273,0.3031449975244452,0.2991803414147211,0.3031449975244452,0.2991803414147211,0.3031449975244452,0.2991803414147211,0.3031449975244452,0.2991803414147211,0.3031449975244452,0.15955756434605908,0.2991803414147211,0.005187892560331555,0.012553597123984626,0.4173925308307068,0.07270799230915069,0.4441354130388225,0.12836796832120956,0.45803424756071354,0.12136842686228626,0.45475295006025573,0.3854980009910286,0.12394505678199481,0.320252158437983,0.3206386333361935,0.320252158437983,0.3206386333361935,0.320252158437983,0.3206386333361935,0.320252158437983,0.3206386333361935,0.320252158437983,0.15955756434605908,0.3206386333361935,0.3854980009910286,0.15955756434605908,0.3854980009910286
H,1.824356541516138,1.9999860963428784,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,0.6036556402295834,1.7542942031692772,0.6036556402295834,1.817561529888467,2.5846957522782397,0.8492107630915768,1.7802288738987457,1.5899697251472338,1.5899697251472338,1.6169961698219422,1.6112587663672269,1.6134805066876476,0.6860089019641122,1.6115433591693722,0.5136452485791305,0.5235917122716794,0.5136452485791305,0.5235917122716794,0.5136452485791305,0.5235917122716794,0.5136452485791305,0.5235917122716794,0.5136452485791305,1.9999860963428784,0.5235917122716794,2.421664939588724,3.480681519866392,1.2567129561119599,1.2567129561119599,1.2387644056916522,1.242574545950962,1.2203557846918514,1.2373590104796273,1.217440292526658,1.9999860963428784,1.2366837947894471,0.624887947851112,0.624715957795373,0.624887947851112,0.624715957795373,0.624887947851112,0.624715957795373,0.624887947851112,0.624715957795373,0.624887947851112,1.9999860963428784,0.624715957795373,1.9999860963428784,1.9999860963428784,1.9999860963428784
DBCV,-0.987174965927751,0.75296445050874,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9594592309418607,-0.9926342853918921,-0.9594592309418607,-0.9818562929037548,-0.997134614417437,-0.7210062180980507,0.025857361633777474,0.17300499491696716,0.17300499491696716,0.01794175739219155,0.0768655947777488,-0.029440777237232093,-0.7822423968598261,-0.03845885952786375,-0.9694775410611003,-0.9525699014203003,-0.9694775410611003,-0.9525699014203003,-0.9694775410611003,-0.9525699014203003,-0.9694775410611003,-0.9525699014203003,-0.9694775410611003,0.75296445050874,-0.9525699014203003,-0.981809067764309,-0.9962825181561985,0.08875884979291862,0.08875884979291858,0.18824382213271765,0.13762489924576107,0.02020188370207851,0.11007465756747427,0.18486487158799633,0.75296445050874,0.08337554392252555,-0.9577421132735057,-0.9577005438659814,-0.9577421132735057,-0.9577005438659814,-0.9577421132735057,-0.9577005438659814,-0.9577421132735057,-0.9577005438659814,-0.9577421132735057,0.75296445050874,-0.9577005438659814,0.75296445050874,0.75296445050874,0.75296445050874
I,0.013520511121878832,5.95584962242698e-07,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.33852013670249487,0.018852625209161023,0.33852013670249487,0.12128073652620688,0.01950455606531631,0.3214795195833224,0.19457907498722019,0.2255609014494361,0.2255609014494361,0.22234959330330475,0.22265688095116118,0.22374658137421086,0.2461686479950812,0.2238870535845135,0.30691977350915023,0.2999525644340174,0.30691977350915023,0.2999525644340174,0.30691977350915023,0.2999525644340174,0.30691977350915023,0.2999525644340174,0.30691977350915023,5.95584962242698e-07,0.2999525644340174,0.06469775761932191,0.04645221706541192,0.23761385191262777,0.23761385191262765,0.24075501823715587,0.23602268330199247,0.24080899858437474,0.2345648662354347,0.239553462164005,5.95584962242698e-07,0.23505634624793034,0.367093881512855,0.36734117710139697,0.367093881512855,0.36734117710139697,0.367093881512855,0.36734117710139697,0.367093881512855,0.36734117710139697,0.367093881512855,5.95584962242698e-07,0.36734117710139697,5.95584962242698e-07,5.95584962242698e-07,5.95584962242698e-07
C,0.38485923722214677,0.4358987619282769,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.2122506637547088,0.3897157218607978,0.2122506637547088,0.39739234946271074,0.40366776727943937,0.2234876154763325,0.27724777712626714,0.22276441849864898,0.22276441849864898,0.22484408075848858,0.22436016308937806,0.22445638808371676,0.27634284620218413,0.22426358022652598,0.11918974063077771,0.12344267556803241,0.11918974063077771,0.12344267556803241,0.11918974063077771,0.12344267556803241,0.11918974063077771,0.12344267556803241,0.11918974063077771,0.4358987619282769,0.12344267556803241,0.3792337270102,0.36374165384965007,0.1612347962992809,0.1612347962992809,0.15825895547098862,0.1579885141646658,0.15669151099693135,0.15775816857582511,0.15651764167243712,0.4358987619282769,0.15776500862792806,0.08704605450228328,0.0870460666902052,0.08704605450228328,0.0870460666902052,0.08704605450228328,0.0870460666902052,0.08704605450228328,0.0870460666902052,0.08704605450228328,0.4358987619282769,0.0870460666902052,0.4358987619282769,0.4358987619282769,0.4358987619282769
CDbw,0.007985622411874371,0.02004072502761786,0.003778485880492712,0.0037310223778249723,0.003778485880492712,0.0037310223778249723,0.003778485880492712,0.0037310223778249723,0.003778485880492712,0.0037310223778249723,0.003778485880492712,0.005274463085501325,0.0037310223778249723,2.04566109644291,0.00947395337247769,0.05916210483898188,0.04143515174473786,0.04643194707956973,0.04643194707956973,0.046857544350678355,0.041856352638116705,0.04845991154418702,0.03519497459629905,0.04657427436015061,0.013433022146291615,0.00772448205674911,0.013433022146291615,0.00772448205674911,0.013433022146291615,0.00772448205674911,0.013433022146291615,0.00772448205674911,0.013433022146291615,0.02004072502761786,0.00772448205674911,1.9755776823088864,0.030112906256612015,0.07341718545955112,0.1606631494055064,0.08166025712581051,0.06919148204480348,0.07082199735384033,0.1131965696072545,0.0703767358941103,0.03730599141835129,0.06426373527349905,0.08649825985049112,0.01290035064759613,0.08649825985049112,0.01290035064759613,0.08649825985049112,0.01290035064759613,0.08649825985049112,0.01290035064759613,0.08649825985049112,0.02004072502761786,0.01290035064759613,0.03730599141835129,0.02004072502761786,0.03730599141835129
VIASCKDE,0.5931169601289126,0.7456717142778656,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.6354908473734608,0.5881988922418104,0.6354908473734608,0.5823592028439643,0.5728632196737231,0.710002228519047,0.7272188786972906,0.7334754515206748,0.7334754515206748,0.7351422941697274,0.7302313304305305,0.736662994643134,0.691471660822578,0.7365252379752152,0.6365384550893659,0.6164609716851289,0.6365384550893659,0.6164609716851289,0.6365384550893659,0.6164609716851289,0.6365384550893659,0.6164609716851289,0.6365384550893659,0.7456717142778656,0.6164609716851289,0.6081780013490039,0.5797256776577291,0.7301150377562813,0.7301150377562814,0.7425155358511301,0.7276348922409989,0.7425284429942809,0.7235916184134127,0.7323183902788967,0.7456717142778656,0.7245040644667092,0.6151858579089211,0.6150063473481441,0.6151858579089211,0.6150063473481441,0.6151858579089211,0.6150063473481441,0.6151858579089211,0.6150063473481441,0.6151858579089211,0.7456717142778656,0.6150063473481441,0.7456717142778656,0.7456717142778656,0.7456717142778656
COP,0.473133950741634,0.5461686773551464,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.3791506469354894,0.4698051135382321,0.3791506469354894,0.48404475940338937,0.48747654859396955,0.4306254260014352,0.4872213260320049,0.501642707019731,0.501642707019731,0.5153570865053819,0.5151921037617346,0.5230101491508776,0.41722937047097297,0.5231427859297384,0.35032541543481377,0.4000963524280935,0.35032541543481377,0.4000963524280935,0.35032541543481377,0.4000963524280935,0.35032541543481377,0.4000963524280935,0.35032541543481377,0.5461686773551464,0.4000963524280935,0.48284113459790506,0.4666882208845488,0.4317354848009637,0.4317354848009637,0.4296169556685708,0.46316044891861263,0.43011143364042453,0.45878619285951416,0.43171089903278803,0.5461686773551464,0.45568742548007113,0.3400441428983137,0.3395564269106726,0.3400441428983137,0.3395564269106726,0.3400441428983137,0.3395564269106726,0.3400441428983137,0.3395564269106726,0.3400441428983137,0.5461686773551464,0.3395564269106726,0.5461686773551464,0.5461686773551464,0.5461686773551464
Sym,0.0015102903824821055,4.279254616051696e-05,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.008246602462515844,0.0015085600830806066,0.008246602462515844,0.004258840049831735,0.0012165947933655238,0.006970637796514366,0.004188271425772861,0.004178392506495901,0.004178392506495901,0.004214613263417767,0.0042291885210641875,0.004133261823704069,0.006709887508840946,0.004132022427731463,0.012647110220716658,0.012271417083072856,0.012647110220716658,0.012271417083072856,0.012647110220716658,0.012271417083072856,0.012647110220716658,0.012271417083072856,0.012647110220716658,4.279254616051696e-05,0.012271417083072856,0.0030442054771688343,0.0009973441368709454,0.007779902473209671,0.007779902473209671,0.008336791949009947,0.0082486351204992,0.008483025776720205,0.008179860284836266,0.008535870216197148,4.279254616051696e-05,0.008194119644588401,0.013269963033891385,0.013257737283887147,0.013269963033891385,0.013257737283887147,0.013269963033891385,0.013257737283887147,0.013269963033891385,0.013257737283887147,0.013269963033891385,4.279254616051696e-05,0.013257737283887147,4.279254616051696e-05,4.279254616051696e-05,4.279254616051696e-05
CS,7.535480583268775,954.7575498617388,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,1.6935048078919042,6.357377718337859,1.6935048078919042,2.732371848998746,6.288312642178925,1.5166814868457492,2.7868415408596783,2.5320454638315155,2.5320454638315155,2.5884237011382414,2.5776381088585407,2.5642384471580333,1.7527496587846096,2.5605924542763603,1.1906864014708634,1.2069040824614967,1.1906864014708634,1.2069040824614967,1.1906864014708634,1.2069040824614967,1.1906864014708634,1.2069040824614967,1.1906864014708634,954.7575498617388,1.2069040824614967,2.668873640973215,6.200656996089423,1.6310086602730705,1.6310086602730705,1.6271337846752052,1.6344245931509802,1.6216585865134885,1.6337438332527663,1.6167984352920166,954.7575498617388,1.6427446452478656,1.0963859920382253,1.0961470751859228,1.0963859920382253,1.0961470751859228,1.0963859920382253,1.0961470751859228,1.0963859920382253,1.0961470751859228,1.0963859920382253,954.7575498617388,1.0961470751859228,954.7575498617388,954.7575498617388,954.7575498617388
