,labels_pathbased_KMeans_params1,labels_pathbased_KMeans_params10,labels_pathbased_KMeans_params11,labels_pathbased_KMeans_params12,labels_pathbased_KMeans_params13,labels_pathbased_KMeans_params14,labels_pathbased_KMeans_params15,labels_pathbased_KMeans_params16,labels_pathbased_KMeans_params17,labels_pathbased_KMeans_params18,labels_pathbased_KMeans_params19,labels_pathbased_KMeans_params2,labels_pathbased_KMeans_params20,labels_pathbased_KMeans_params21,labels_pathbased_KMeans_params22,labels_pathbased_KMeans_params23,labels_pathbased_KMeans_params24,labels_pathbased_KMeans_params25,labels_pathbased_KMeans_params26,labels_pathbased_KMeans_params27,labels_pathbased_KMeans_params28,labels_pathbased_KMeans_params29,labels_pathbased_KMeans_params3,labels_pathbased_KMeans_params30,labels_pathbased_KMeans_params31,labels_pathbased_KMeans_params32,labels_pathbased_KMeans_params33,labels_pathbased_KMeans_params34,labels_pathbased_KMeans_params35,labels_pathbased_KMeans_params36,labels_pathbased_KMeans_params37,labels_pathbased_KMeans_params38,labels_pathbased_KMeans_params39,labels_pathbased_KMeans_params4,labels_pathbased_KMeans_params40,labels_pathbased_KMeans_params41,labels_pathbased_KMeans_params42,labels_pathbased_KMeans_params43,labels_pathbased_KMeans_params44,labels_pathbased_KMeans_params45,labels_pathbased_KMeans_params46,labels_pathbased_KMeans_params47,labels_pathbased_KMeans_params48,labels_pathbased_KMeans_params49,labels_pathbased_KMeans_params5,labels_pathbased_KMeans_params50,labels_pathbased_KMeans_params51,labels_pathbased_KMeans_params52,labels_pathbased_KMeans_params53,labels_pathbased_KMeans_params54,labels_pathbased_KMeans_params55,labels_pathbased_KMeans_params56,labels_pathbased_KMeans_params57,labels_pathbased_KMeans_params58,labels_pathbased_KMeans_params59,labels_pathbased_KMeans_params6,labels_pathbased_KMeans_params60,labels_pathbased_KMeans_params61,labels_pathbased_KMeans_params62,labels_pathbased_KMeans_params63,labels_pathbased_KMeans_params64,labels_pathbased_KMeans_params65,labels_pathbased_KMeans_params66,labels_pathbased_KMeans_params67,labels_pathbased_KMeans_params68,labels_pathbased_KMeans_params69,labels_pathbased_KMeans_params7,labels_pathbased_KMeans_params70,labels_pathbased_KMeans_params71,labels_pathbased_KMeans_params72,labels_pathbased_KMeans_params8,labels_pathbased_KMeans_params9
B,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.41085493608959067,0.2207535977375432,0.41085493608959067,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.41085493608959067,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.2207535977375432,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.41085493608959067,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.41085493608959067,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.1942105152030284,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.41085493608959067,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.41085493608959067,0.16098888535547592,0.16098888535547592,0.16098888535547592,0.41085493608959067,0.41085493608959067
BH,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,34.374721922371656,14.998522564521066,34.374721922371656,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,34.374721922371656,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,14.998522564521066,9.06884652089714,9.06884652089714,9.06884652089714,34.374721922371656,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,34.374721922371656,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,9.06884652089714,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,34.374721922371656,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,5.929048943669132,34.374721922371656,5.929048943669132,5.929048943669132,5.929048943669132,34.374721922371656,34.374721922371656
D,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3021224228953128,0.3850022384272194,0.3021224228953128,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3021224228953128,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.3850022384272194,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.3021224228953128,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.3021224228953128,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.21762035334560906,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.3021224228953128,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.283950739411539,0.3021224228953128,0.283950739411539,0.283950739411539,0.283950739411539,0.3021224228953128,0.3021224228953128
H,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.33895121640637427,0.35747558160171566,0.33895121640637427,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.33895121640637427,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.35747558160171566,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.33895121640637427,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.33895121640637427,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,0.7576654755600831,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,0.33895121640637427,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,1.121078672860226,0.33895121640637427,1.121078672860226,1.121078672860226,1.121078672860226,0.33895121640637427,0.33895121640637427
DBCV,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.431326474884042,0.1803749552424562,0.431326474884042,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.431326474884042,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,0.1803749552424562,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,0.431326474884042,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,0.431326474884042,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.5813675512507054,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,0.431326474884042,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,0.431326474884042,-0.7842950633153712,-0.7842950633153712,-0.7842950633153712,0.431326474884042,0.431326474884042
I,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.7635352215775373,0.5370391575882494,0.7635352215775373,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.7635352215775373,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.5370391575882494,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.7635352215775373,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.7635352215775373,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.6303275411024613,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.7635352215775373,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.7635352215775373,0.4617531206876233,0.4617531206876233,0.4617531206876233,0.7635352215775373,0.7635352215775373
C,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.10415698579626229,0.050174567916342575,0.10415698579626229,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.10415698579626229,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.050174567916342575,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.10415698579626229,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.10415698579626229,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07669796859610602,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.10415698579626229,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.10415698579626229,0.07706703630224682,0.07706703630224682,0.07706703630224682,0.10415698579626229,0.10415698579626229
CDbw,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.014886948874218008,0.02010100500042447,0.014886948874218008,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.014886948874218008,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.02010100500042447,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.014886948874218008,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.014886948874218008,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.0761812128620273,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.014886948874218008,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.014886948874218008,0.20953360208723112,0.20953360208723112,0.20953360208723112,0.014886948874218008,0.014886948874218008
VIASCKDE,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.48147241968388854,0.5018598693002995,0.48147241968388854,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.48147241968388854,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.5018598693002995,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.48147241968388854,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.48147241968388854,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.49078190900604834,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.48147241968388854,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.48147241968388854,0.4578191444075125,0.4578191444075125,0.4578191444075125,0.48147241968388854,0.48147241968388854
COP,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.2025455869272579,0.1941386303591011,0.2025455869272579,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.2025455869272579,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1941386303591011,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.2025455869272579,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.2025455869272579,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1936156829639605,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.2025455869272579,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.2025455869272579,0.1954957909103693,0.1954957909103693,0.1954957909103693,0.2025455869272579,0.2025455869272579
Sym,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03564358989522462,0.03209920344624046,0.03564358989522462,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03564358989522462,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03209920344624046,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03564358989522462,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03564358989522462,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.03260817954428368,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.03564358989522462,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.03564358989522462,0.031738095520809424,0.031738095520809424,0.031738095520809424,0.03564358989522462,0.03564358989522462
CS,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,1.2901226739222427,0.9711044957861805,1.2901226739222427,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,1.2901226739222427,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,0.9711044957861805,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.2901226739222427,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.2901226739222427,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.1243711779065568,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2901226739222427,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2901226739222427,1.2873275021140569,1.2873275021140569,1.2873275021140569,1.2901226739222427,1.2901226739222427
SF,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.40239938697177113,0.3202939305750162,0.40239938697177113,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.40239938697177113,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.3202939305750162,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.40239938697177113,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.40239938697177113,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.2696911978290425,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.40239938697177113,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.40239938697177113,0.22711831128906923,0.22711831128906923,0.22711831128906923,0.40239938697177113,0.40239938697177113
SD,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,181632.98119908653,134567.5756832881,181632.98119908653,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,181632.98119908653,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,134567.5756832881,94980.7339067503,94980.7339067503,94980.7339067503,181632.98119908653,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,181632.98119908653,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,94980.7339067503,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,181632.98119908653,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,77671.76888616341,181632.98119908653,77671.76888616341,77671.76888616341,77671.76888616341,181632.98119908653,181632.98119908653
SDbw,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,1.514649489493872,0.8618156152825782,1.514649489493872,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,1.514649489493872,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.8618156152825782,0.7040655802129684,0.7040655802129684,0.7040655802129684,1.514649489493872,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,1.514649489493872,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.7040655802129684,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,1.514649489493872,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,0.6064266218261549,1.514649489493872,0.6064266218261549,0.6064266218261549,0.6064266218261549,1.514649489493872,1.514649489493872
XB*,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.20532540500091628,0.1733403923292788,0.20532540500091628,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.20532540500091628,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.1733403923292788,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.20532540500091628,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.20532540500091628,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.5100724118777762,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.20532540500091628,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.20532540500091628,0.44738376533949636,0.44738376533949636,0.44738376533949636,0.20532540500091628,0.20532540500091628
S,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5124081982135852,0.5405013374095403,0.5124081982135852,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5124081982135852,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.5405013374095403,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.5124081982135852,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.5124081982135852,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.43547557590666397,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.5124081982135852,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.5124081982135852,0.3631089024887536,0.3631089024887536,0.3631089024887536,0.5124081982135852,0.5124081982135852
DB,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.7581290666557721,0.6678581198586833,0.7581290666557721,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.7581290666557721,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.6678581198586833,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.7581290666557721,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.7581290666557721,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.8578944099285863,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.7581290666557721,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.7581290666557721,0.9646696795221107,0.9646696795221107,0.9646696795221107,0.7581290666557721,0.7581290666557721
CH,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,363.86724954231784,355.17487799198415,363.86724954231784,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,363.86724954231784,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,355.17487799198415,316.3491474386812,316.3491474386812,316.3491474386812,363.86724954231784,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,363.86724954231784,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,316.3491474386812,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,363.86724954231784,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,305.7794123573277,363.86724954231784,305.7794123573277,305.7794123573277,305.7794123573277,363.86724954231784,363.86724954231784
AD-S,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3606471873354042,0.3610242252885316,0.3606471873354042,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3606471873354042,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.3610242252885316,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.3606471873354042,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.3606471873354042,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.24227514915452888,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.3606471873354042,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.3606471873354042,0.15058227810513586,0.15058227810513586,0.15058227810513586,0.3606471873354042,0.3606471873354042
