,labels_pathbased_AgglomerativeClustering_params1,labels_pathbased_AgglomerativeClustering_params10,labels_pathbased_AgglomerativeClustering_params11,labels_pathbased_AgglomerativeClustering_params12,labels_pathbased_AgglomerativeClustering_params13,labels_pathbased_AgglomerativeClustering_params14,labels_pathbased_AgglomerativeClustering_params15,labels_pathbased_AgglomerativeClustering_params16,labels_pathbased_AgglomerativeClustering_params17,labels_pathbased_AgglomerativeClustering_params18,labels_pathbased_AgglomerativeClustering_params19,labels_pathbased_AgglomerativeClustering_params2,labels_pathbased_AgglomerativeClustering_params20,labels_pathbased_AgglomerativeClustering_params21,labels_pathbased_AgglomerativeClustering_params22,labels_pathbased_AgglomerativeClustering_params23,labels_pathbased_AgglomerativeClustering_params24,labels_pathbased_AgglomerativeClustering_params25,labels_pathbased_AgglomerativeClustering_params26,labels_pathbased_AgglomerativeClustering_params27,labels_pathbased_AgglomerativeClustering_params28,labels_pathbased_AgglomerativeClustering_params29,labels_pathbased_AgglomerativeClustering_params3,labels_pathbased_AgglomerativeClustering_params30,labels_pathbased_AgglomerativeClustering_params31,labels_pathbased_AgglomerativeClustering_params32,labels_pathbased_AgglomerativeClustering_params33,labels_pathbased_AgglomerativeClustering_params34,labels_pathbased_AgglomerativeClustering_params35,labels_pathbased_AgglomerativeClustering_params36,labels_pathbased_AgglomerativeClustering_params37,labels_pathbased_AgglomerativeClustering_params38,labels_pathbased_AgglomerativeClustering_params39,labels_pathbased_AgglomerativeClustering_params4,labels_pathbased_AgglomerativeClustering_params40,labels_pathbased_AgglomerativeClustering_params41,labels_pathbased_AgglomerativeClustering_params42,labels_pathbased_AgglomerativeClustering_params43,labels_pathbased_AgglomerativeClustering_params44,labels_pathbased_AgglomerativeClustering_params45,labels_pathbased_AgglomerativeClustering_params46,labels_pathbased_AgglomerativeClustering_params47,labels_pathbased_AgglomerativeClustering_params48,labels_pathbased_AgglomerativeClustering_params49,labels_pathbased_AgglomerativeClustering_params5,labels_pathbased_AgglomerativeClustering_params50,labels_pathbased_AgglomerativeClustering_params51,labels_pathbased_AgglomerativeClustering_params52,labels_pathbased_AgglomerativeClustering_params53,labels_pathbased_AgglomerativeClustering_params54,labels_pathbased_AgglomerativeClustering_params55,labels_pathbased_AgglomerativeClustering_params56,labels_pathbased_AgglomerativeClustering_params57,labels_pathbased_AgglomerativeClustering_params58,labels_pathbased_AgglomerativeClustering_params59,labels_pathbased_AgglomerativeClustering_params6,labels_pathbased_AgglomerativeClustering_params60,labels_pathbased_AgglomerativeClustering_params61,labels_pathbased_AgglomerativeClustering_params62,labels_pathbased_AgglomerativeClustering_params63,labels_pathbased_AgglomerativeClustering_params64,labels_pathbased_AgglomerativeClustering_params7,labels_pathbased_AgglomerativeClustering_params8,labels_pathbased_AgglomerativeClustering_params9
B,0.4716580553867174,0.9682018843967396,0.4716580553867174,0.5359673353675981,0.9682018843967396,0.4713285694130038,0.4172180432696911,0.4172180432696911,0.24591348296465038,0.26622741957466084,0.21784710049437944,0.5750289062926519,0.8785115871841593,0.21415306150144625,0.2170626799905824,0.8785115871841593,0.26622741957466084,0.21784710049437944,0.8785115871841593,0.21415306150144625,0.2170626799905824,0.8785115871841593,0.5359673353675981,0.23521530731668802,0.26055849053602004,0.23893799075292096,0.2155309772512786,0.2600716224247221,0.16370342885638509,0.9129912406549062,0.18300835335055374,0.16329765333473448,0.9129912406549062,0.9682018843967396,0.2600716224247221,0.16370342885638509,0.9129912406549062,0.18300835335055374,0.16329765333473448,0.9129912406549062,0.22279182592336164,0.2001050708187483,0.20349645180156617,0.1463654753477942,0.4716580553867174,0.18513648004302716,0.14106600603543704,1.1835160801193831,0.1527174084028965,0.14202580105720294,0.8637973602910268,0.18513648004302716,0.14106600603543704,1.1835160801193831,0.1527174084028965,0.5359673353675981,0.14202580105720294,0.8637973602910268,0.19906733563174425,0.17054107664309595,0.18445150399450033,0.9682018843967396,0.5750289062926519,0.5359673353675981
BH,37.267716288391,76.22268892432267,37.267716288391,63.37571006143295,76.22268892432267,37.29882589970671,34.69974393260944,34.69974393260944,15.69618578681179,17.19387578167893,15.160306199290346,62.28218200589013,50.600677355875604,15.378694366720957,15.113944857910155,50.600677355875604,17.19387578167893,15.160306199290346,50.600677355875604,15.378694366720957,15.113944857910155,50.600677355875604,63.37571006143295,15.184626865742892,16.38498351642482,18.366042554223178,9.608912559536622,10.671547413315292,9.841253210806743,37.82032318124759,9.539331770709907,9.743032848075485,37.82032318124759,76.22268892432267,10.671547413315292,9.841253210806743,37.82032318124759,9.539331770709907,9.743032848075485,37.82032318124759,9.632822916704908,9.810872093275357,12.527118242014854,6.2040048646648955,37.267716288391,7.398569775539582,7.1931135912131605,30.235785236215946,6.44602896114476,6.832764043284341,24.556478309284234,7.398569775539582,7.1931135912131605,30.235785236215946,6.44602896114476,63.37571006143295,6.832764043284341,24.556478309284234,6.438968050844667,7.1321428861208345,8.681289020475818,76.22268892432267,62.28218200589013,63.37571006143295
D,0.2469906238847187,0.350942184389351,0.2469906238847187,0.4950793153790752,0.350942184389351,0.2668153460038062,0.2696702372327773,0.2696702372327773,0.28548108428147845,0.25510651928120004,0.3651910137587124,0.39895295268792025,0.08537830802897416,0.36230745538458836,0.36230745538458836,0.08537830802897416,0.25510651928120004,0.3651910137587124,0.08537830802897416,0.36230745538458836,0.36230745538458836,0.08537830802897416,0.4950793153790752,0.2958106866563324,0.2650284187304089,0.3105951717471008,0.16394196032438854,0.06976509334578383,0.41829927887825136,0.08537830802897416,0.18740121764237413,0.3914658837355907,0.08537830802897416,0.350942184389351,0.06976509334578383,0.41829927887825136,0.08537830802897416,0.18740121764237413,0.3914658837355907,0.08537830802897416,0.18026912180555113,0.3235492397566419,0.18220735429073004,0.20082403123140963,0.2469906238847187,0.08020824575620694,0.3562244493348964,0.08537830802897416,0.2490313432849028,0.3332340619201696,0.08537830802897416,0.08020824575620694,0.3562244493348964,0.08537830802897416,0.2490313432849028,0.4950793153790752,0.3332340619201696,0.08537830802897416,0.193618004101845,0.264663775345117,0.20420406917002573,0.350942184389351,0.39895295268792025,0.4950793153790752
H,0.3679091148937136,0.48941035480520395,0.3679091148937136,0.4690231068100714,0.48941035480520395,0.36274148276218887,0.34196618301610243,0.34196618301610243,0.45438586083956867,0.4580115178209987,0.346904465066597,0.5204274595581817,0.48739438525657464,0.3198847955549254,0.34688688353317987,0.48739438525657464,0.4580115178209987,0.346904465066597,0.48739438525657464,0.3198847955549254,0.34688688353317987,0.48739438525657464,0.4690231068100714,0.3926631601621257,0.4588838979103065,0.2938961606532431,0.8468098301550266,1.0729076923073257,0.4457429124156492,0.49447884822425525,0.6780041182351659,0.45644530103400166,0.49447884822425525,0.48941035480520395,1.0729076923073257,0.4457429124156492,0.49447884822425525,0.6780041182351659,0.45644530103400166,0.49447884822425525,0.8847531244542115,0.6224898051459656,0.4370023981163213,0.8679408019402722,0.3679091148937136,1.095215029862859,0.536228387936264,0.9250675082576492,0.903276194894517,0.5856288629004897,0.765481128205736,1.095215029862859,0.536228387936264,0.9250675082576492,0.903276194894517,0.4690231068100714,0.5856288629004897,0.765481128205736,1.3773738242216427,0.8578189122514341,0.7681503268600252,0.48941035480520395,0.5204274595581817,0.4690231068100714
DBCV,-0.5010598372562459,0.996655518394587,-0.5010598372562459,-0.4303293167738256,0.996655518394587,-0.4206690932361714,0.2828110947133843,0.2828110947133843,-0.5459260755636599,-0.6481284574959489,-0.18071839978416682,-0.3523364512150424,0.9933110367892259,-0.4177312787007266,-0.15633890391667335,0.9933110367892259,-0.6481284574959489,-0.18071839978416682,0.9933110367892259,-0.4177312787007266,-0.15633890391667335,0.9933110367892259,-0.4303293167738256,-0.46670855334692884,-0.5680136748607741,0.009477663298823172,-0.6581909106595337,-0.6766008994914847,-0.19360896389558205,0.9899665551838741,-0.5453406565491643,-0.08478501347485512,0.9899665551838741,0.996655518394587,-0.6766008994914847,-0.19360896389558205,0.9899665551838741,-0.5453406565491643,-0.08478501347485512,0.9899665551838741,-0.5752727604763463,-0.6493260278959568,-0.09680190783291817,-0.6519196619313907,-0.5010598372562459,-0.6197819112525872,-0.22051960951994642,-0.705873327124695,-0.669108457979541,0.11309735538227313,-0.2531121383809539,-0.6197819112525872,-0.22051960951994642,-0.705873327124695,-0.669108457979541,-0.4303293167738256,0.11309735538227313,-0.2531121383809539,-0.7955381057614491,-0.5592847383699115,-0.3434801275940323,0.996655518394587,-0.3523364512150424,-0.4303293167738256
I,0.6637941890985213,0.13438210179991164,0.6637941890985213,0.299766822885058,0.13438210179991164,0.6777857476840986,0.7495700975974237,0.7495700975974237,0.5750246555000207,0.534470785064972,0.5676890577460094,0.28708223341909356,0.07281396776326042,0.5463077099677113,0.5713157708179023,0.07281396776326042,0.534470785064972,0.5676890577460094,0.07281396776326042,0.5463077099677113,0.5713157708179023,0.07281396776326042,0.299766822885058,0.5287205523758507,0.5737100584405506,0.5126752612682454,0.6136939868546628,0.41132115667332975,0.9166964426987819,0.06136939627389532,0.6994349289312516,0.9102749493070823,0.06136939627389532,0.13438210179991164,0.41132115667332975,0.9166964426987819,0.06136939627389532,0.6994349289312516,0.9102749493070823,0.06136939627389532,0.4156902577740745,0.46624860913564875,0.41796561088652073,0.5987637074977858,0.6637941890985213,0.36079333743478886,0.7640791693862395,0.041985751131386854,0.6100228248960413,0.6669893919839414,0.06417554136416916,0.36079333743478886,0.7640791693862395,0.041985751131386854,0.6100228248960413,0.299766822885058,0.6669893919839414,0.06417554136416916,0.34085950934760084,0.333122905447802,0.32161727436002735,0.13438210179991164,0.28708223341909356,0.299766822885058
C,0.13006133851579285,0.5459058172731589,0.13006133851579285,0.27781821455832556,0.5459058172731589,0.13110641603405365,0.10704158256988379,0.10704158256988379,0.0576624689110334,0.08942182858108884,0.053371780657407275,0.27704683760927734,0.5345422026967538,0.054727607540973174,0.052368480739291644,0.5345422026967538,0.08942182858108884,0.053371780657407275,0.5345422026967538,0.054727607540973174,0.052368480739291644,0.5345422026967538,0.27781821455832556,0.05549001898018363,0.07829063685039596,0.0765947735467106,0.07444423819889359,0.10347833470304295,0.04702270134772712,0.5372670927544086,0.06910189376588684,0.046545509653024675,0.5372670927544086,0.5459058172731589,0.10347833470304295,0.04702270134772712,0.5372670927544086,0.06910189376588684,0.046545509653024675,0.5372670927544086,0.0828054845162286,0.05830283674357993,0.07007504180305264,0.0676661400759275,0.13006133851579285,0.09904963563693962,0.04702940636032305,0.5833697043147784,0.06329155555951987,0.046475665431676125,0.3987341142629568,0.09904963563693962,0.04702940636032305,0.5833697043147784,0.06329155555951987,0.27781821455832556,0.046475665431676125,0.3987341142629568,0.08477493437009498,0.0580820836878746,0.05961993924084454,0.5459058172731589,0.27704683760927734,0.27781821455832556
CDbw,0.050603347550121726,0.0,0.050603347550121726,0.028495936019939636,0.0,0.05104363398831742,0.019074941102289363,0.019074941102289363,0.03485683005657291,0.06885119209823161,0.03496293869592763,0.0236881861864912,0.0,0.04728979570783647,0.035614969359907746,0.0,0.06885119209823161,0.03496293869592763,0.0,0.04728979570783647,0.035614969359907746,0.0,0.028495936019939636,0.04409870323998625,0.05354278116878474,0.18662774488564068,0.058874838320615165,0.10822026804171622,0.100706057688817,0.0,0.062388270460045143,0.08804876583210103,0.0,0.0,0.10822026804171622,0.100706057688817,0.0,0.062388270460045143,0.08804876583210103,0.0,0.05650350607571366,0.13076458679039354,0.2992011731597193,0.12161249290337399,0.050603347550121726,0.12502384567423042,0.26050007296731736,0.0,0.09089543196260816,0.159559478423513,0.0,0.12502384567423042,0.26050007296731736,0.0,0.09089543196260816,0.028495936019939636,0.159559478423513,0.0,0.08751888366164588,0.3172474778908854,0.5886989005054187,0.0,0.0236881861864912,0.028495936019939636
VIASCKDE,0.4858897515840369,,0.4858897515840369,0.540661703614698,,0.4789467871856857,0.48454217503193087,0.48454217503193087,0.5082628248115508,0.5081750413896204,0.5099549241485765,0.5535476962335937,,0.5003889683525368,0.5034794538173806,,0.5081750413896204,0.5099549241485765,,0.5003889683525368,0.5034794538173806,,0.540661703614698,0.5060558773585203,0.4914039273710228,0.48903189682533965,0.4991825855037779,0.47674859193799224,0.5121292495373564,,0.48092393207637263,0.5108776644342321,,,0.47674859193799224,0.5121292495373564,,0.48092393207637263,0.5108776644342321,,0.46857552772985067,0.5000364429423225,0.4887026202383967,0.489535635261135,0.4858897515840369,0.46629062439815705,0.5070536822238652,,0.480839739101914,0.5114874764596897,,0.46629062439815705,0.5070536822238652,,0.480839739101914,0.540661703614698,0.5114874764596897,,0.45150242913688265,0.4940463689927478,0.49154251952958655,,0.5535476962335937,0.540661703614698
COP,0.20782609875395855,0.3275698605034507,0.20782609875395855,0.29741404387193593,0.3275698605034507,0.224641191067297,0.20129314459467998,0.20129314459467998,0.2081129856002862,0.21494782804411328,0.19509974194004834,0.29428837203595143,0.3262719628760642,0.18898436520439646,0.19517119426911,0.3262719628760642,0.21494782804411328,0.19509974194004834,0.3262719628760642,0.18898436520439646,0.19517119426911,0.3262719628760642,0.29741404387193593,0.19315651083539462,0.21231323250742928,0.19069361575518357,0.20245318705265666,0.21646638587433364,0.18936301689814194,0.325049960520405,0.18176885264315465,0.18923246735209284,0.325049960520405,0.3275698605034507,0.21646638587433364,0.18936301689814194,0.325049960520405,0.18176885264315465,0.18923246735209284,0.325049960520405,0.21455932650505674,0.2085377187669923,0.19416755072209807,0.18913280354666978,0.20782609875395855,0.20543117999888663,0.18155363230378113,0.3244243258811069,0.19230853925875363,0.18414478770243842,0.2822853256058816,0.20543117999888663,0.18155363230378113,0.3244243258811069,0.19230853925875363,0.29741404387193593,0.18414478770243842,0.2822853256058816,0.20685595833596193,0.201927160719352,0.1850367279957508,0.3275698605034507,0.29428837203595143,0.29741404387193593
