,labels_jain_AgglomerativeClustering_params1,labels_jain_AgglomerativeClustering_params10,labels_jain_AgglomerativeClustering_params11,labels_jain_AgglomerativeClustering_params12,labels_jain_AgglomerativeClustering_params13,labels_jain_AgglomerativeClustering_params14,labels_jain_AgglomerativeClustering_params15,labels_jain_AgglomerativeClustering_params16,labels_jain_AgglomerativeClustering_params17,labels_jain_AgglomerativeClustering_params18,labels_jain_AgglomerativeClustering_params19,labels_jain_AgglomerativeClustering_params2,labels_jain_AgglomerativeClustering_params20,labels_jain_AgglomerativeClustering_params21,labels_jain_AgglomerativeClustering_params22,labels_jain_AgglomerativeClustering_params23,labels_jain_AgglomerativeClustering_params24,labels_jain_AgglomerativeClustering_params25,labels_jain_AgglomerativeClustering_params26,labels_jain_AgglomerativeClustering_params27,labels_jain_AgglomerativeClustering_params28,labels_jain_AgglomerativeClustering_params29,labels_jain_AgglomerativeClustering_params3,labels_jain_AgglomerativeClustering_params30,labels_jain_AgglomerativeClustering_params31,labels_jain_AgglomerativeClustering_params32,labels_jain_AgglomerativeClustering_params33,labels_jain_AgglomerativeClustering_params34,labels_jain_AgglomerativeClustering_params35,labels_jain_AgglomerativeClustering_params36,labels_jain_AgglomerativeClustering_params37,labels_jain_AgglomerativeClustering_params38,labels_jain_AgglomerativeClustering_params39,labels_jain_AgglomerativeClustering_params4,labels_jain_AgglomerativeClustering_params40,labels_jain_AgglomerativeClustering_params41,labels_jain_AgglomerativeClustering_params42,labels_jain_AgglomerativeClustering_params43,labels_jain_AgglomerativeClustering_params44,labels_jain_AgglomerativeClustering_params45,labels_jain_AgglomerativeClustering_params46,labels_jain_AgglomerativeClustering_params47,labels_jain_AgglomerativeClustering_params48,labels_jain_AgglomerativeClustering_params5,labels_jain_AgglomerativeClustering_params6,labels_jain_AgglomerativeClustering_params7,labels_jain_AgglomerativeClustering_params8,labels_jain_AgglomerativeClustering_params9
B,0.44608015260241624,4.893396107312928,0.2529271049525332,0.3512090064468455,4.893396107312928,0.2885838327761988,0.2885838327761988,2.6673970436678887,0.2546678814356222,0.2546678814356222,0.236874720310676,0.2529271049525332,0.863437376756538,0.2850243402981904,0.24129564142845553,0.5482659110238821,0.2546678814356222,0.236874720310676,0.863437376756538,0.2850243402981904,0.24129564142845553,0.5482659110238821,0.3512090064468455,0.25747330313960354,0.23422662587258541,3.6282341001604093,0.15090875994206934,0.15186761444832653,0.15278188865232384,0.37245557918708266,0.19524264080340795,0.1635970305661812,0.2838293871387157,4.893396107312928,0.15186761444832653,0.15278188865232384,0.37245557918708266,0.19524264080340795,0.1635970305661812,0.2838293871387157,0.19555595047927013,0.18511112794976184,2.4209181669571858,0.2529271049525332,0.3512090064468455,4.893396107312928,0.2529271049525332,0.3512090064468455
BH,45.394851154657275,96.23315726779265,49.96684873070816,41.50113884012028,96.23315726779265,43.419021244359996,43.419021244359996,96.18884737413204,20.793491916704735,20.793491916704735,17.532919192038626,49.96684873070816,61.30890646104208,22.87760540898532,18.386435236976816,31.907278101034,20.793491916704735,17.532919192038626,61.30890646104208,22.87760540898532,18.386435236976816,31.907278101034,41.50113884012028,18.350177544740593,18.42769530650941,64.09493489228416,8.8261003206752,8.756101150209954,8.83102714956666,22.967370198995752,15.427940108626066,9.506744193170293,23.813635985151375,96.23315726779265,8.756101150209954,8.83102714956666,22.967370198995752,15.427940108626066,9.506744193170293,23.813635985151375,11.915511910091988,11.973155706000862,46.643539124841936,49.96684873070816,41.50113884012028,96.23315726779265,49.96684873070816,41.50113884012028
D,0.4644969504544982,0.14842888910936347,0.6566417850449342,0.4077043804126365,0.14842888910936347,0.49634557708149885,0.49634557708149885,0.2009924682121027,0.33600431688879157,0.28412515825026924,0.3133405199641783,0.6566417850449342,0.1462668405390302,0.29006316253204906,0.3760519265778035,0.21151991031257653,0.28412515825026924,0.3133405199641783,0.1462668405390302,0.29006316253204906,0.3760519265778035,0.21151991031257653,0.4077043804126365,0.3767799227242357,0.3767799227242357,0.12384985184304267,0.32691692027819236,0.301857886345213,0.301857886345213,0.1295123597431824,0.35255516352474153,0.29504115784789126,0.2060401227785356,0.14842888910936347,0.301857886345213,0.301857886345213,0.1295123597431824,0.35255516352474153,0.29504115784789126,0.2060401227785356,0.3463355082630055,0.23884555182493994,0.09095463300219793,0.6566417850449342,0.4077043804126365,0.14842888910936347,0.6566417850449342,0.4077043804126365
H,0.3648197140366567,0.8291808465302755,0.2518805501983029,0.30975697029588534,0.8291808465302755,0.27350506862923585,0.27350506862923585,0.7257268925937015,0.6262285379575593,0.6262285379575593,0.338809456326531,0.2518805501983029,0.8482546614528796,0.767667002473871,0.32717679560747004,0.7440871020948744,0.6262285379575593,0.338809456326531,0.8482546614528796,0.767667002473871,0.32717679560747004,0.7440871020948744,0.30975697029588534,0.5556414414777515,0.43632528839129947,0.8476674304097331,0.5313241235201929,0.5518120004252582,0.5872103805074019,0.7814453468808168,0.890701172912619,0.5861293833022201,0.9636555326756964,0.8291808465302755,0.5518120004252582,0.5872103805074019,0.7814453468808168,0.890701172912619,0.5861293833022201,0.9636555326756964,1.0135235005044723,0.9208021525419405,1.3256371122409842,0.2518805501983029,0.30975697029588534,0.8291808465302755,0.2518805501983029,0.30975697029588534
DBCV,-0.7480837302916192,0.9973190348523358,-0.7134016149617901,-0.5272000477972575,0.9973190348523358,-0.9645127041369684,-0.9645127041369684,0.9973190348523358,-0.7016849734215791,-0.7016849734215791,-0.2511681804314746,-0.7134016149617901,-0.5850539014596594,-0.4342511123694417,-0.5390351755970395,0.143125303225106,-0.7016849734215791,-0.2511681804314746,-0.5850539014596594,-0.4342511123694417,-0.5390351755970395,0.143125303225106,-0.5272000477972575,-0.9189046285610429,-0.8541573358140699,0.9946380697049545,-0.4120834265328533,-0.7471078268034561,-0.18661798018790798,0.15403687433430838,-0.20697653001097607,-0.48898979492382544,0.15148979135170643,0.9973190348523358,-0.7471078268034561,-0.18661798018790798,0.15403687433430838,-0.20697653001097607,-0.48898979492382544,0.15148979135170643,-0.869402740447511,-0.8148045819281485,-0.8606267756137215,-0.7134016149617901,-0.5272000477972575,0.9973190348523358,-0.7134016149617901,-0.5272000477972575
I,0.6164703045470438,0.026723209602335624,0.73654469301347,0.71979774936539,0.026723209602335624,0.7542774052431532,0.7542774052431532,0.04905311956997379,0.82299548750853,0.8229954875085302,0.667769672832374,0.73654469301347,0.1555204295647531,0.7177572199759529,0.6284259893004728,0.3032957962380267,0.8229954875085302,0.667769672832374,0.1555204295647531,0.7177572199759529,0.6284259893004728,0.3032957962380267,0.71979774936539,0.7486386769177196,0.6648688078360588,0.021924163991693772,0.9295401665009979,0.9388194984040713,0.8385810672812689,0.2137789107413001,0.49212712949764037,0.7652125790202471,0.34234069402201267,0.026723209602335624,0.9388194984040713,0.8385810672812689,0.2137789107413001,0.49212712949764037,0.7652125790202471,0.34234069402201267,0.5434453765978391,0.5352256244134327,0.025072808510023373,0.73654469301347,0.71979774936539,0.026723209602335624,0.73654469301347,0.71979774936539
C,0.1361114568428471,0.6431324281047018,0.09531808457690633,0.0978043513830061,0.6431324281047018,0.08984623898501633,0.08984623898501633,0.6192508869609219,0.1096903821699269,0.1096903821699269,0.08409355188430025,0.09531808457690633,0.4188100190050427,0.11294945119358966,0.08335847551123927,0.11416093234647677,0.1096903821699269,0.08409355188430025,0.4188100190050427,0.11294945119358966,0.08335847551123927,0.11416093234647677,0.0978043513830061,0.10377788206008517,0.0808809184507937,0.6328227626313542,0.05934060199802478,0.06101832870482539,0.053466519502782896,0.11861413776831677,0.1134293529094247,0.06060801328088569,0.11680177417341565,0.6431324281047018,0.06101832870482539,0.053466519502782896,0.11861413776831677,0.1134293529094247,0.06060801328088569,0.11680177417341565,0.10046221519803841,0.08508236095958568,0.5434317867369369,0.09531808457690633,0.0978043513830061,0.6431324281047018,0.09531808457690633,0.0978043513830061
CDbw,0.07704630443449566,0.0,0.046649632065000814,0.0696595634525494,0.0,0.012593641269200493,0.012593641269200493,0.0,0.1396389572840631,0.2632000197296453,0.04183374132147101,0.046649632065000814,0.0,0.059065177477331296,0.033877085908400974,0.0,0.2632000197296453,0.04183374132147101,0.0,0.059065177477331296,0.033877085908400974,0.0,0.0696595634525494,0.03477849949609555,0.033312104861915756,0.0,0.10199230662375978,0.31437555103882875,0.27334287295374016,0.0,0.08254812947722934,0.29353549649087207,0.0,0.0,0.31437555103882875,0.27334287295374016,0.0,0.08254812947722934,0.29353549649087207,0.0,0.06786547685555788,0.09925998802485708,0.0,0.046649632065000814,0.0696595634525494,0.0,0.046649632065000814,0.0696595634525494
VIASCKDE,0.5494327114473527,,0.6605200869740112,0.5415836754616684,,0.6243212600198179,0.6243212600198179,,0.555755087053452,0.555755087053452,0.5442411706434421,0.6605200869740112,,0.559000269453696,0.5362570853551424,,0.555755087053452,0.5442411706434421,,0.559000269453696,0.5362570853551424,,0.5415836754616684,0.5414050731898911,0.5399482350987541,,0.5599139488771697,0.5572176435567837,0.5520964550965332,,0.5685533159351291,0.5431113339611721,,,0.5572176435567837,0.5520964550965332,,0.5685533159351291,0.5431113339611721,,0.5501453177348106,0.5428769776088551,,0.6605200869740112,0.5415836754616684,,0.6605200869740112,0.5415836754616684
COP,0.28331502513365997,0.33573500018390057,0.2671638170916045,0.2650843769317811,0.33573500018390057,0.26361830159931077,0.26361830159931077,0.33555905139852416,0.22816466585653208,0.22816466585653208,0.21452303145324103,0.2671638170916045,0.3325646714686077,0.22142030073768,0.21993112587083166,0.2701736401664176,0.22816466585653208,0.21452303145324103,0.3325646714686077,0.22142030073768,0.21993112587083166,0.2701736401664176,0.2650843769317811,0.21829422789758846,0.2129941161124418,0.3355110618592462,0.1922830448301535,0.19234226173910524,0.18341310678420147,0.28160191217092406,0.22599624218866018,0.18933628393315272,0.2818072483745183,0.33573500018390057,0.19234226173910524,0.18341310678420147,0.28160191217092406,0.22599624218866018,0.18933628393315272,0.2818072483745183,0.23107228603703803,0.22629619381573338,0.3484549263191083,0.2671638170916045,0.2650843769317811,0.33573500018390057,0.2671638170916045,0.2650843769317811
Sym,0.02529900849869436,0.0030439849839854548,0.022917238555776365,0.026055133520633593,0.0030439849839854548,0.02228365052329885,0.02228365052329885,0.0041567232112854685,0.02976516701314252,0.02976516701314252,0.04070808178926732,0.022917238555776365,0.007314500184908874,0.031213393390462467,0.03573080203595116,0.011219065581389463,0.02976516701314252,0.04070808178926732,0.007314500184908874,0.031213393390462467,0.03573080203595116,0.011219065581389463,0.026055133520633593,0.039681660169425856,0.024976310907185575,0.002772971728390401,0.04705453244105632,0.04986095130759948,0.04143720908341821,0.009456278791413208,0.027153300221491965,0.03475798245408477,0.01177594491416824,0.0030439849839854548,0.04986095130759948,0.04143720908341821,0.009456278791413208,0.027153300221491965,0.03475798245408477,0.01177594491416824,0.03449111419658725,0.022540210439379347,0.002537777364659334,0.022917238555776365,0.026055133520633593,0.0030439849839854548,0.022917238555776365,0.026055133520633593
CS,1.171978719892806,2.7427322581449944,0.9203842627186165,1.0544157051968777,2.7427322581449944,0.9551059325812074,0.9551059325812074,2.0256939703373065,1.2982398289744284,1.2982398289744284,0.8995133819452752,0.9203842627186165,1.247354218036311,1.3581113867928933,0.8706477024867293,1.2825213124474475,1.2982398289744284,0.8995133819452752,1.247354218036311,1.3581113867928933,0.8706477024867293,1.2825213124474475,1.0544157051968777,1.1543613320178598,1.0514501752650078,2.1092187157979496,0.9864890557083951,1.005347955294372,1.0155110634680888,1.030029989037717,1.2686966289028663,0.9974811067432094,1.2090739243265338,2.7427322581449944,1.005347955294372,1.0155110634680888,1.030029989037717,1.2686966289028663,0.9974811067432094,1.2090739243265338,1.4039322203551192,1.3376267838849434,2.2953163293180276,0.9203842627186165,1.0544157051968777,2.7427322581449944,0.9203842627186165,1.0544157051968777
SF,0.3720422452498908,0.3993087740954031,0.37365042358364187,0.3805339987159353,0.3993087740954031,0.3801269716835308,0.3801269716835308,0.399453322195534,0.3193321086898129,0.3193321086898129,0.3628582064255014,0.37365042358364187,0.3667576473959927,0.2850725559961893,0.3640930166330243,0.35531117029717896,0.3193321086898129,0.3628582064255014,0.3667576473959927,0.2850725559961893,0.3640930166330243,0.35531117029717896,0.3805339987159353,0.32891950415274374,0.33917447685639945,0.3991717046851344,0.31089985356914585,0.30794205337715286,0.3147394371810839,0.3246465790751668,0.2545046172180646,0.31650923264351516,0.334892066732403,0.3993087740954031,0.30794205337715286,0.3147394371810839,0.3246465790751668,0.2545046172180646,0.31650923264351516,0.334892066732403,0.2620791413142588,0.27126678473056987,0.35048298787837706,0.37365042358364187,0.3805339987159353,0.3993087740954031,0.37365042358364187,0.3805339987159353
SD,29684.87140375171,29516.659017250142,25995.357365988464,26134.731423760557,29516.659017250142,25200.5538110103,25200.5538110103,29492.92369514236,18732.07508123858,18732.075081238585,15458.181867558471,25995.357365988464,20141.32871072269,25022.539909436542,15346.37704232161,18524.169462513226,18732.075081238585,15458.181867558471,20141.32871072269,25022.539909436542,15346.37704232161,18524.169462513226,26134.731423760557,17685.278801575754,16297.96247631363,19732.88048305631,12311.303085239573,12654.476718731385,11606.320287174738,13745.537958756835,18421.081990184957,11494.320902652331,13975.484116978703,29516.659017250142,12654.476718731385,11606.320287174738,13745.537958756835,18421.081990184957,11494.320902652331,13975.484116978703,14928.875583781482,13837.66770420487,16456.024145550375,25995.357365988464,26134.731423760557,29516.659017250142,25995.357365988464,26134.731423760557
SDbw,1.2229525597174709,1.2251955092715376,0.9130435624777771,1.0486928386979883,1.2251955092715376,0.9500153902056572,0.9500153902056572,1.2076958680039966,0.8756227922453058,0.8756227922453059,0.7788967547628969,0.9130435624777771,0.8809182298549414,1.130979928313051,0.7715309619897426,0.8311992449620081,0.8756227922453059,0.7788967547628969,0.8809182298549414,1.130979928313051,0.7715309619897426,0.8311992449620081,1.0486928386979883,1.0745667063766335,0.8010636738593621,1.5822166694131088,0.5785733302766967,0.5934198583805483,0.5702284803320194,0.8018429625801411,1.0908771126215613,0.5688255571426448,0.8124706438039002,1.2251955092715376,0.5934198583805483,0.5702284803320194,0.8018429625801411,1.0908771126215613,0.5688255571426448,0.8124706438039002,0.8197429456399418,0.7228257175093585,1.3228000760366925,0.9130435624777771,1.0486928386979883,1.2251955092715376,0.9130435624777771,1.0486928386979883
XB*,0.2672513146953102,4.85414445445801,0.18856785894861788,0.19122263178031706,4.85414445445801,0.18275476067830448,0.18275476067830448,2.6460009129463598,0.35796741090591533,0.35796741090591533,0.35534108704552647,0.18856785894861788,4.87756601683274,0.6917404635618277,0.3357956106110969,0.97635293982207,0.35796741090591533,0.35534108704552647,4.87756601683274,0.6917404635618277,0.3357956106110969,0.97635293982207,0.19122263178031706,0.3858977660401579,0.3065686972281668,6.984219069420523,0.27802036716772033,0.28456071804445754,0.3462194534076829,0.97635293982207,0.7135809024874278,0.35064836894360524,1.1585318325961462,4.85414445445801,0.28456071804445754,0.3462194534076829,0.97635293982207,0.7135809024874278,0.35064836894360524,1.1585318325961462,0.5733620193182437,0.533679343330091,13.086759323336729,0.18856785894861788,0.19122263178031706,4.85414445445801,0.18856785894861788,0.19122263178031706
S,0.4649590732132549,-0.14445191953265216,0.47226601242215627,0.504053587989143,-0.14445191953265216,0.49562158651319876,0.49562158651319876,-0.09106572496420753,0.4070146169303993,0.4070146169303993,0.4988369110602144,0.47226601242215627,-0.1588001782784867,0.3908823202749967,0.48197823914948296,0.12340921443077527,0.4070146169303993,0.4988369110602144,-0.1588001782784867,0.3908823202749967,0.48197823914948296,0.12340921443077527,0.504053587989143,0.4357633369056614,0.4651687043430869,-0.20509947730472777,0.47396902456705003,0.47108601644073833,0.4672334849874864,0.09537663726777239,0.3786525288013129,0.4415245060735357,0.02266408702757382,-0.14445191953265216,0.47108601644073833,0.4672334849874864,0.09537663726777239,0.3786525288013129,0.4415245060735357,0.02266408702757382,0.3891288590659646,0.4012887547393149,-0.1889118302774039,0.47226601242215627,0.504053587989143,-0.14445191953265216,0.47226601242215627,0.504053587989143
DB,0.861811237022831,2.064864335219299,0.707216094169577,0.7980841524487596,2.064864335219299,0.7491121145951544,0.7491121145951544,1.5240615838271896,0.9074571050859784,0.9074571050859784,0.6188336460787197,0.707216094169577,1.6321250469512798,1.167062362867376,0.6255543687791977,0.8853316175146837,0.9074571050859784,0.6188336460787197,1.6321250469512798,1.167062362867376,0.6255543687791977,0.8853316175146837,0.7980841524487596,0.8219833528190578,0.7226775585045075,1.9817761458416971,0.7236779286665183,0.7259091475126072,0.7557172581902039,0.8293392414714368,1.0356587158479802,0.75826876462721,0.9430044014364568,2.064864335219299,0.7259091475126072,0.7557172581902039,0.8293392414714368,1.0356587158479802,0.75826876462721,0.9430044014364568,1.069820754951564,0.996867725143503,1.7282421898523324,0.707216094169577,0.7980841524487596,2.064864335219299,0.707216094169577,0.7980841524487596
