,labels_ring_noisy_KMeans_params1,labels_ring_noisy_KMeans_params10,labels_ring_noisy_KMeans_params11,labels_ring_noisy_KMeans_params12,labels_ring_noisy_KMeans_params13,labels_ring_noisy_KMeans_params14,labels_ring_noisy_KMeans_params15,labels_ring_noisy_KMeans_params16,labels_ring_noisy_KMeans_params17,labels_ring_noisy_KMeans_params18,labels_ring_noisy_KMeans_params19,labels_ring_noisy_KMeans_params2,labels_ring_noisy_KMeans_params20,labels_ring_noisy_KMeans_params21,labels_ring_noisy_KMeans_params22,labels_ring_noisy_KMeans_params23,labels_ring_noisy_KMeans_params24,labels_ring_noisy_KMeans_params25,labels_ring_noisy_KMeans_params26,labels_ring_noisy_KMeans_params27,labels_ring_noisy_KMeans_params28,labels_ring_noisy_KMeans_params29,labels_ring_noisy_KMeans_params3,labels_ring_noisy_KMeans_params30,labels_ring_noisy_KMeans_params31,labels_ring_noisy_KMeans_params32,labels_ring_noisy_KMeans_params33,labels_ring_noisy_KMeans_params34,labels_ring_noisy_KMeans_params35,labels_ring_noisy_KMeans_params36,labels_ring_noisy_KMeans_params37,labels_ring_noisy_KMeans_params38,labels_ring_noisy_KMeans_params39,labels_ring_noisy_KMeans_params4,labels_ring_noisy_KMeans_params40,labels_ring_noisy_KMeans_params41,labels_ring_noisy_KMeans_params42,labels_ring_noisy_KMeans_params43,labels_ring_noisy_KMeans_params44,labels_ring_noisy_KMeans_params45,labels_ring_noisy_KMeans_params46,labels_ring_noisy_KMeans_params47,labels_ring_noisy_KMeans_params48,labels_ring_noisy_KMeans_params49,labels_ring_noisy_KMeans_params5,labels_ring_noisy_KMeans_params50,labels_ring_noisy_KMeans_params51,labels_ring_noisy_KMeans_params52,labels_ring_noisy_KMeans_params53,labels_ring_noisy_KMeans_params54,labels_ring_noisy_KMeans_params55,labels_ring_noisy_KMeans_params56,labels_ring_noisy_KMeans_params57,labels_ring_noisy_KMeans_params58,labels_ring_noisy_KMeans_params59,labels_ring_noisy_KMeans_params6,labels_ring_noisy_KMeans_params60,labels_ring_noisy_KMeans_params61,labels_ring_noisy_KMeans_params62,labels_ring_noisy_KMeans_params63,labels_ring_noisy_KMeans_params64,labels_ring_noisy_KMeans_params65,labels_ring_noisy_KMeans_params66,labels_ring_noisy_KMeans_params67,labels_ring_noisy_KMeans_params68,labels_ring_noisy_KMeans_params69,labels_ring_noisy_KMeans_params7,labels_ring_noisy_KMeans_params70,labels_ring_noisy_KMeans_params71,labels_ring_noisy_KMeans_params72,labels_ring_noisy_KMeans_params8,labels_ring_noisy_KMeans_params9
B,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.6515854149315161,0.3770465996011921,0.6515854149315161,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.6515854149315161,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.3770465996011921,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.6515854149315161,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.6515854149315161,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.26987074772443376,0.15417522852643786,0.15417522852643786,0.15413593119003158,0.15413593119003158,0.15413593119003158,0.6515854149315161,0.15413593119003158,0.15417522852643786,0.15417522852643786,0.15413593119003158,0.15413593119003158,0.15413593119003158,0.15413593119003158,0.15417522852643786,0.15417522852643786,0.15413593119003158,0.6515854149315161,0.15413593119003158,0.15413593119003158,0.15413593119003158,0.6515854149315161,0.6515854149315161
BH,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,56.48933814826025,26.213407112298075,56.48933814826025,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,56.48933814826025,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,26.213407112298075,13.41790107996692,13.41790107996692,13.41790107996692,56.48933814826025,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,56.48933814826025,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,13.41790107996692,7.157540564970809,7.157540564970809,7.156464310097071,7.156464310097071,7.156464310097071,56.48933814826025,7.156464310097071,7.157540564970809,7.157540564970809,7.156464310097071,7.156464310097071,7.156464310097071,7.156464310097071,7.157540564970809,7.157540564970809,7.156464310097071,56.48933814826025,7.156464310097071,7.156464310097071,7.156464310097071,56.48933814826025,56.48933814826025
D,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.1304100847396122,0.2750478370165804,0.1304100847396122,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.1304100847396122,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.2750478370165804,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.1304100847396122,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.1304100847396122,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.26459206846519573,0.21959897113424395,0.21959897113424395,0.23293790341248088,0.23293790341248088,0.23293790341248088,0.1304100847396122,0.23293790341248088,0.21959897113424395,0.21959897113424395,0.23293790341248088,0.23293790341248088,0.23293790341248088,0.23293790341248088,0.21959897113424395,0.21959897113424395,0.23293790341248088,0.1304100847396122,0.23293790341248088,0.23293790341248088,0.23293790341248088,0.1304100847396122,0.1304100847396122
H,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.6222360417881871,0.70379858469795,0.6222360417881871,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.6222360417881871,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,0.70379858469795,1.0071929573708238,1.0071929573708238,1.0071929573708238,0.6222360417881871,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,0.6222360417881871,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,1.0071929573708238,0.84644447292139,0.84644447292139,0.8460836805175539,0.8460836805175539,0.8460836805175539,0.6222360417881871,0.8460836805175539,0.84644447292139,0.84644447292139,0.8460836805175539,0.8460836805175539,0.8460836805175539,0.8460836805175539,0.84644447292139,0.84644447292139,0.8460836805175539,0.6222360417881871,0.8460836805175539,0.8460836805175539,0.8460836805175539,0.6222360417881871,0.6222360417881871
DBCV,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9662804105688666,-0.9828930818213747,-0.9662804105688666,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9662804105688666,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,-0.9828930818213747,0.013420601738744561,0.013420601738744561,0.013420601738744561,-0.9662804105688666,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,-0.9662804105688666,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.013420601738744561,0.0618443894313996,0.0618443894313996,0.07809812218934721,0.07809812218934721,0.07809812218934721,-0.9662804105688666,0.07809812218934721,0.0618443894313996,0.0618443894313996,0.07809812218934721,0.07809812218934721,0.07809812218934721,0.07809812218934721,0.0618443894313996,0.0618443894313996,0.07809812218934721,-0.9662804105688666,0.07809812218934721,0.07809812218934721,0.07809812218934721,-0.9662804105688666,-0.9662804105688666
I,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.08346970830200412,0.11760823816081656,0.08346970830200412,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.08346970830200412,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.11760823816081656,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.08346970830200412,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.08346970830200412,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.10529160282475067,0.14951799022556136,0.14951799022556136,0.14942275655280873,0.14942275655280873,0.14942275655280873,0.08346970830200412,0.14942275655280873,0.14951799022556136,0.14951799022556136,0.14942275655280873,0.14942275655280873,0.14942275655280873,0.14942275655280873,0.14951799022556136,0.14951799022556136,0.14942275655280873,0.08346970830200412,0.14942275655280873,0.14942275655280873,0.14942275655280873,0.08346970830200412,0.08346970830200412
C,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.1885921267518642,0.11494574412092798,0.1885921267518642,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.1885921267518642,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.11494574412092798,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.1885921267518642,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.1885921267518642,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.04609790751627583,0.025704060577639912,0.025704060577639912,0.02574059855685334,0.02574059855685334,0.02574059855685334,0.1885921267518642,0.02574059855685334,0.025704060577639912,0.025704060577639912,0.02574059855685334,0.02574059855685334,0.02574059855685334,0.02574059855685334,0.025704060577639912,0.025704060577639912,0.02574059855685334,0.1885921267518642,0.02574059855685334,0.02574059855685334,0.02574059855685334,0.1885921267518642,0.1885921267518642
CDbw,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.0039413793881137305,0.024875166398149396,0.0039413793881137305,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.0039413793881137305,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.024875166398149396,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.0039413793881137305,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.0039413793881137305,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.057727392551516675,0.1228348994933298,0.1228348994933298,0.35727171902219823,0.35727171902219823,0.35727171902219823,0.0039413793881137305,0.35727171902219823,0.1228348994933298,0.1228348994933298,0.35727171902219823,0.35727171902219823,0.35727171902219823,0.35727171902219823,0.1228348994933298,0.1228348994933298,0.35727171902219823,0.0039413793881137305,0.35727171902219823,0.35727171902219823,0.35727171902219823,0.0039413793881137305,0.0039413793881137305
VIASCKDE,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8203928493399294,0.8510407009007774,0.8203928493399294,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8203928493399294,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.8510407009007774,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.8203928493399294,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.8203928493399294,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.9041164933597395,0.8940178129589015,0.8940178129589015,0.8965138370417608,0.8965138370417608,0.8965138370417608,0.8203928493399294,0.8965138370417608,0.8940178129589015,0.8940178129589015,0.8965138370417608,0.8965138370417608,0.8965138370417608,0.8965138370417608,0.8940178129589015,0.8940178129589015,0.8965138370417608,0.8203928493399294,0.8965138370417608,0.8965138370417608,0.8965138370417608,0.8203928493399294,0.8203928493399294
COP,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.23978960408322372,0.21645352858191821,0.23978960408322372,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.23978960408322372,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.21645352858191821,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.23978960408322372,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.23978960408322372,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.24972771116264225,0.29675787024163974,0.29675787024163974,0.2970082082036303,0.2970082082036303,0.2970082082036303,0.23978960408322372,0.2970082082036303,0.29675787024163974,0.29675787024163974,0.2970082082036303,0.2970082082036303,0.2970082082036303,0.2970082082036303,0.29675787024163974,0.29675787024163974,0.2970082082036303,0.23978960408322372,0.2970082082036303,0.2970082082036303,0.2970082082036303,0.23978960408322372,0.23978960408322372
Sym,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.007882758717758337,0.00676483627796499,0.007882758717758337,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.007882758717758337,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.00676483627796499,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.007882758717758337,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.007882758717758337,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.013146692915267238,0.022006625708944374,0.022006625708944374,0.021237987819461783,0.021237987819461783,0.021237987819461783,0.007882758717758337,0.021237987819461783,0.022006625708944374,0.022006625708944374,0.021237987819461783,0.021237987819461783,0.021237987819461783,0.021237987819461783,0.022006625708944374,0.022006625708944374,0.021237987819461783,0.007882758717758337,0.021237987819461783,0.021237987819461783,0.021237987819461783,0.007882758717758337,0.007882758717758337
CS,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,2.251316127693419,1.8217266213764323,2.251316127693419,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,2.251316127693419,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.8217266213764323,1.7602309435660715,1.7602309435660715,1.7602309435660715,2.251316127693419,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,2.251316127693419,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.7602309435660715,1.3792430123771204,1.3792430123771204,1.3581341414450532,1.3581341414450532,1.3581341414450532,2.251316127693419,1.3581341414450532,1.3792430123771204,1.3792430123771204,1.3581341414450532,1.3581341414450532,1.3581341414450532,1.3581341414450532,1.3792430123771204,1.3792430123771204,1.3581341414450532,2.251316127693419,1.3581341414450532,1.3581341414450532,1.3581341414450532,2.251316127693419,2.251316127693419
SF,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.43366857301219264,0.38602730225949533,0.43366857301219264,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.43366857301219264,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.38602730225949533,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.43366857301219264,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.43366857301219264,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33968916277955874,0.33288927052499684,0.33288927052499684,0.332548446343634,0.332548446343634,0.332548446343634,0.43366857301219264,0.332548446343634,0.33288927052499684,0.33288927052499684,0.332548446343634,0.332548446343634,0.332548446343634,0.332548446343634,0.33288927052499684,0.33288927052499684,0.332548446343634,0.43366857301219264,0.332548446343634,0.332548446343634,0.332548446343634,0.43366857301219264,0.43366857301219264
SD,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,452590102.707328,317455012.9532772,452590102.707328,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,452590102.707328,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,317455012.9532772,271729015.75454724,271729015.75454724,271729015.75454724,452590102.707328,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,452590102.707328,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,271729015.75454724,168059257.16103452,168059257.16103452,177296326.33693042,177296326.33693042,177296326.33693042,452590102.707328,177296326.33693042,168059257.16103452,168059257.16103452,177296326.33693042,177296326.33693042,177296326.33693042,177296326.33693042,168059257.16103452,168059257.16103452,177296326.33693042,452590102.707328,177296326.33693042,177296326.33693042,177296326.33693042,452590102.707328,452590102.707328
SDbw,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.883666970107035,1.7058719479875768,1.883666970107035,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.883666970107035,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.7058719479875768,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.883666970107035,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.883666970107035,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,1.4509273266323968,0.960868803632729,0.960868803632729,0.9952812577378284,0.9952812577378284,0.9952812577378284,1.883666970107035,0.9952812577378284,0.960868803632729,0.960868803632729,0.9952812577378284,0.9952812577378284,0.9952812577378284,0.9952812577378284,0.960868803632729,0.960868803632729,0.9952812577378284,1.883666970107035,0.9952812577378284,0.9952812577378284,0.9952812577378284,1.883666970107035,1.883666970107035
XB*,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.48972394814488235,0.3329517861958712,0.48972394814488235,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.48972394814488235,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.3329517861958712,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48972394814488235,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48972394814488235,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.48109129581086046,0.2536612260664478,0.2536612260664478,0.2581310926476069,0.2581310926476069,0.2581310926476069,0.48972394814488235,0.2581310926476069,0.2536612260664478,0.2536612260664478,0.2581310926476069,0.2581310926476069,0.2581310926476069,0.2581310926476069,0.2536612260664478,0.2536612260664478,0.2581310926476069,0.48972394814488235,0.2581310926476069,0.2581310926476069,0.2581310926476069,0.48972394814488235,0.48972394814488235
S,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.39465738331532324,0.42898383092926906,0.39465738331532324,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.39465738331532324,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.42898383092926906,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.39465738331532324,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.39465738331532324,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5088134419003092,0.5612852865900586,0.5612852865900586,0.560866637093,0.560866637093,0.560866637093,0.39465738331532324,0.560866637093,0.5612852865900586,0.5612852865900586,0.560866637093,0.560866637093,0.560866637093,0.560866637093,0.5612852865900586,0.5612852865900586,0.560866637093,0.39465738331532324,0.560866637093,0.560866637093,0.560866637093,0.39465738331532324,0.39465738331532324
DB,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,1.172539671097565,0.9457666320590518,1.172539671097565,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,1.172539671097565,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.9457666320590518,0.8551666578722631,0.8551666578722631,0.8551666578722631,1.172539671097565,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,1.172539671097565,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.8551666578722631,0.6582756175228653,0.6582756175228653,0.6591342387808108,0.6591342387808108,0.6591342387808108,1.172539671097565,0.6591342387808108,0.6582756175228653,0.6582756175228653,0.6591342387808108,0.6591342387808108,0.6591342387808108,0.6591342387808108,0.6582756175228653,0.6582756175228653,0.6591342387808108,1.172539671097565,0.6591342387808108,0.6591342387808108,0.6591342387808108,1.172539671097565,1.172539671097565
CH,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,409.06142990704524,522.1468183213733,409.06142990704524,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,409.06142990704524,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,522.1468183213733,671.7532206616911,671.7532206616911,671.7532206616911,409.06142990704524,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,409.06142990704524,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,671.7532206616911,885.4123111727682,885.4123111727682,885.5847567894103,885.5847567894103,885.5847567894103,409.06142990704524,885.5847567894103,885.4123111727682,885.4123111727682,885.5847567894103,885.5847567894103,885.5847567894103,885.5847567894103,885.4123111727682,885.4123111727682,885.5847567894103,409.06142990704524,885.5847567894103,885.5847567894103,885.5847567894103,409.06142990704524,409.06142990704524
