,labels_ecoli_AgglomerativeClustering_params1,labels_ecoli_AgglomerativeClustering_params10,labels_ecoli_AgglomerativeClustering_params11,labels_ecoli_AgglomerativeClustering_params12,labels_ecoli_AgglomerativeClustering_params13,labels_ecoli_AgglomerativeClustering_params14,labels_ecoli_AgglomerativeClustering_params15,labels_ecoli_AgglomerativeClustering_params16,labels_ecoli_AgglomerativeClustering_params17,labels_ecoli_AgglomerativeClustering_params18,labels_ecoli_AgglomerativeClustering_params19,labels_ecoli_AgglomerativeClustering_params2,labels_ecoli_AgglomerativeClustering_params20,labels_ecoli_AgglomerativeClustering_params21,labels_ecoli_AgglomerativeClustering_params22,labels_ecoli_AgglomerativeClustering_params23,labels_ecoli_AgglomerativeClustering_params24,labels_ecoli_AgglomerativeClustering_params25,labels_ecoli_AgglomerativeClustering_params26,labels_ecoli_AgglomerativeClustering_params27,labels_ecoli_AgglomerativeClustering_params28,labels_ecoli_AgglomerativeClustering_params29,labels_ecoli_AgglomerativeClustering_params3,labels_ecoli_AgglomerativeClustering_params30,labels_ecoli_AgglomerativeClustering_params31,labels_ecoli_AgglomerativeClustering_params32,labels_ecoli_AgglomerativeClustering_params33,labels_ecoli_AgglomerativeClustering_params34,labels_ecoli_AgglomerativeClustering_params35,labels_ecoli_AgglomerativeClustering_params36,labels_ecoli_AgglomerativeClustering_params37,labels_ecoli_AgglomerativeClustering_params38,labels_ecoli_AgglomerativeClustering_params39,labels_ecoli_AgglomerativeClustering_params4,labels_ecoli_AgglomerativeClustering_params40,labels_ecoli_AgglomerativeClustering_params41,labels_ecoli_AgglomerativeClustering_params42,labels_ecoli_AgglomerativeClustering_params43,labels_ecoli_AgglomerativeClustering_params44,labels_ecoli_AgglomerativeClustering_params45,labels_ecoli_AgglomerativeClustering_params46,labels_ecoli_AgglomerativeClustering_params47,labels_ecoli_AgglomerativeClustering_params48,labels_ecoli_AgglomerativeClustering_params49,labels_ecoli_AgglomerativeClustering_params5,labels_ecoli_AgglomerativeClustering_params50,labels_ecoli_AgglomerativeClustering_params51,labels_ecoli_AgglomerativeClustering_params52,labels_ecoli_AgglomerativeClustering_params53,labels_ecoli_AgglomerativeClustering_params54,labels_ecoli_AgglomerativeClustering_params55,labels_ecoli_AgglomerativeClustering_params56,labels_ecoli_AgglomerativeClustering_params57,labels_ecoli_AgglomerativeClustering_params58,labels_ecoli_AgglomerativeClustering_params59,labels_ecoli_AgglomerativeClustering_params6,labels_ecoli_AgglomerativeClustering_params60,labels_ecoli_AgglomerativeClustering_params61,labels_ecoli_AgglomerativeClustering_params62,labels_ecoli_AgglomerativeClustering_params63,labels_ecoli_AgglomerativeClustering_params64,labels_ecoli_AgglomerativeClustering_params65,labels_ecoli_AgglomerativeClustering_params66,labels_ecoli_AgglomerativeClustering_params67,labels_ecoli_AgglomerativeClustering_params68,labels_ecoli_AgglomerativeClustering_params69,labels_ecoli_AgglomerativeClustering_params7,labels_ecoli_AgglomerativeClustering_params70,labels_ecoli_AgglomerativeClustering_params71,labels_ecoli_AgglomerativeClustering_params72,labels_ecoli_AgglomerativeClustering_params73,labels_ecoli_AgglomerativeClustering_params74,labels_ecoli_AgglomerativeClustering_params75,labels_ecoli_AgglomerativeClustering_params76,labels_ecoli_AgglomerativeClustering_params77,labels_ecoli_AgglomerativeClustering_params78,labels_ecoli_AgglomerativeClustering_params79,labels_ecoli_AgglomerativeClustering_params8,labels_ecoli_AgglomerativeClustering_params80,labels_ecoli_AgglomerativeClustering_params9
B,0.18187424279209255,0.14196833868704073,0.10169851336280612,0.09864715065682068,0.1606877041981881,0.10240228291732054,0.08490657078654196,0.14196833868704073,0.19014107488911947,0.10396178911153449,0.09074785429167657,0.10025150202162379,0.15850712235130285,0.1067180765312487,0.08834336861274307,0.15855803167971816,0.10396178911153449,0.09074785429167657,0.15850712235130285,0.1067180765312487,0.08834336861274307,0.15855803167971816,0.11821364578396551,0.11034252391648974,0.09094055675031183,0.15850712235130285,0.19099615038708634,0.09113388218008327,0.09585932825374023,0.17283846336812603,0.10928939614799385,0.09298340330283096,0.17664181252954644,0.14196833868704073,0.09113388218008327,0.09585932825374023,0.17283846336812603,0.10928939614799385,0.09298340330283096,0.17664181252954644,0.09575869474559046,0.09829904741362842,0.17283846336812603,0.18355021164919325,0.10169851336280612,0.09447011615554256,0.08871801636486816,0.18911974907312115,0.11425599297046,0.08611696803026996,0.18911974907312115,0.09447011615554256,0.08871801636486816,0.18911974907312115,0.11425599297046,0.09864715065682068,0.08611696803026996,0.18911974907312115,0.09201986864636948,0.10401069518780849,0.18911974907312115,0.17604998960619,0.09929177154849403,0.0865081377146921,0.20249412239681283,0.11479513169590415,0.1606877041981881,0.08896602283803488,0.20446145456074047,0.09929177154849403,0.0865081377146921,0.20249412239681283,0.11479513169590415,0.08896602283803488,0.20446145456074047,0.09004844194431487,0.09529805331203405,0.10025150202162379,0.2066186606371657,0.11821364578396551
BH,14.65374694959965,41.86104731701887,15.759758641570754,16.520356654019007,41.63017966706319,16.30906452451822,17.175391428777335,41.86104731701887,11.570231713905539,12.739849227153645,14.103491630892663,15.637682709275156,35.61127922586603,12.993673741691751,13.777396152756594,35.61445156725644,12.739849227153645,14.103491630892663,35.61127922586603,12.993673741691751,13.777396152756594,35.61445156725644,24.995335548991545,12.92166037259021,13.770608174554301,35.61127922586603,9.381973737327188,10.808250400743463,11.62478948211707,30.92641948505031,11.079412479826564,11.333775855977331,31.002101849638624,41.86104731701887,10.808250400743463,11.62478948211707,30.92641948505031,11.079412479826564,11.333775855977331,31.002101849638624,10.967335153000457,11.524452863555801,30.92641948505031,7.805575188674254,15.759758641570754,9.00080654671661,10.23768550049769,27.3480274139193,9.490926831630757,9.979006721706812,27.3480274139193,9.00080654671661,10.23768550049769,27.3480274139193,9.490926831630757,16.520356654019007,9.979006721706812,27.3480274139193,8.574846856235686,10.10074875452336,27.3480274139193,6.557568055955869,7.854091329810989,8.298573256760811,24.342823428160248,7.951953746732267,41.63017966706319,8.548604354073209,24.49042106079715,7.854091329810989,8.298573256760811,24.342823428160248,7.951953746732267,8.548604354073209,24.49042106079715,6.982812681209149,9.00475924382529,15.637682709275156,24.444911916348794,24.995335548991545
D,0.1872093925395105,0.27194054450682825,0.12511317251642148,0.27304449151798144,0.35650044252304536,0.26575254767926154,0.22633030545394903,0.27194054450682825,0.0978060213987086,0.13982619000878846,0.21470597509022255,0.11823690993540109,0.27194054450682825,0.14867988781236868,0.27304449151798144,0.27194054450682825,0.13982619000878846,0.21470597509022255,0.27194054450682825,0.14867988781236868,0.27304449151798144,0.27194054450682825,0.3172767296049984,0.18083798016850317,0.23636189583168693,0.27194054450682825,0.09396415573774704,0.14771655406776704,0.2838120236637169,0.27194054450682825,0.15469114109861773,0.32430263289159067,0.27194054450682825,0.27194054450682825,0.14771655406776704,0.2838120236637169,0.27194054450682825,0.15469114109861773,0.32430263289159067,0.27194054450682825,0.18701556322895904,0.25789411659405165,0.27194054450682825,0.09396415573774704,0.12511317251642148,0.160337034995536,0.2838120236637169,0.27194054450682825,0.14334533974012661,0.3023544800754758,0.27194054450682825,0.160337034995536,0.2838120236637169,0.27194054450682825,0.14334533974012661,0.27304449151798144,0.3023544800754758,0.27194054450682825,0.18274252945825922,0.25789411659405165,0.27194054450682825,0.08845851657301657,0.17502921863073048,0.26195030302084665,0.20492896943071975,0.14334533974012661,0.35650044252304536,0.3392812797339304,0.24364354668388574,0.17502921863073048,0.26195030302084665,0.20492896943071975,0.14334533974012661,0.3392812797339304,0.24364354668388574,0.19292050833254748,0.25789411659405165,0.11823690993540109,0.27194054450682825,0.3172767296049984
H,1.371473531260822,0.3042343544688676,1.468334929818308,0.7554960026073032,0.4888944306447393,1.0214575243025565,0.9238037368085237,0.3042343544688676,2.2655414028896192,1.4028776729860595,0.9410404475568076,1.3656643544604508,0.44466584522759073,1.5104686658308044,0.8817546993486148,0.4471169659024571,1.4028776729860595,0.9410404475568076,0.44466584522759073,1.5104686658308044,0.8817546993486148,0.4471169659024571,0.7554612851023893,1.6836420015706663,1.1372968965453687,0.44466584522759073,2.4115703327374485,1.5859299667472684,1.2102483005732227,0.4459070992927652,1.655556764376993,1.0774633753714942,0.5289897241890663,0.3042343544688676,1.5859299667472684,1.2102483005732227,0.4459070992927652,1.655556764376993,1.0774633753714942,0.5289897241890663,1.8673355645858514,1.4731997308554323,0.4459070992927652,3.018860990237268,1.468334929818308,2.167105451683168,1.1792587368440755,0.5288786916327614,1.9172458462256396,1.0464738116423469,0.5288786916327614,2.167105451683168,1.1792587368440755,0.5288786916327614,1.9172458462256396,0.7554960026073032,1.0464738116423469,0.5288786916327614,2.156677210601684,1.513333786810262,0.5288786916327614,3.1794872773795317,2.6762475526157212,1.4725800880636832,0.6765026250529588,2.2444960305518062,0.4888944306447393,1.1734311554124823,0.5379948215935639,2.6762475526157212,1.4725800880636832,0.6765026250529588,2.2444960305518062,1.1734311554124823,0.5379948215935639,2.4283312367404277,1.4823442230811148,1.3656643544604508,0.6806716893852777,0.7554612851023893
DBCV,-0.6881691269919769,0.8470566910470484,-0.5506933550936821,-0.45555381476615603,0.8512600712997352,-0.41658719471549877,-0.5598214138399233,0.8470566910470484,-0.7117345062400732,-0.5245300237577555,-0.48058063918340577,-0.7824457544779054,0.8927029158951388,-0.49043995475112334,-0.4520398505569238,0.8485301620582619,-0.5245300237577555,-0.48058063918340577,0.8927029158951388,-0.49043995475112334,-0.4520398505569238,0.8485301620582619,-0.39016494895450976,-0.4366733443105648,-0.48048071004617926,0.8927029158951388,-0.6708662480332135,-0.5225652515617502,-0.4215070929696826,0.8900590427637797,-0.43707906743514724,-0.3353735356121784,0.8460419671486401,0.8470566910470484,-0.5225652515617502,-0.4215070929696826,0.8900590427637797,-0.43707906743514724,-0.3353735356121784,0.8460419671486401,-0.43470857211455943,-0.4341785374625407,0.8900590427637797,-0.6687989151842774,-0.5506933550936821,-0.5344820905066003,-0.4234744821196089,0.8831250147294144,-0.39675623072488525,-0.3373409247621047,0.8831250147294144,-0.5344820905066003,-0.4234744821196089,0.8831250147294144,-0.39675623072488525,-0.45555381476615603,-0.3373409247621047,0.8831250147294144,-0.6442290136819868,-0.4208139551069598,0.8831250147294144,-0.6471868979855235,-0.5135591556179415,-0.5544964407408027,-0.01665082554084147,-0.3612326056015923,0.8512600712997352,-0.23005908459060803,0.8369358799750815,-0.5135591556179415,-0.5544964407408027,-0.01665082554084147,-0.3612326056015923,-0.23005908459060803,0.8369358799750815,-0.7018485728994713,-0.422781344256886,-0.7824457544779054,0.02320954085817643,-0.39016494895450976
I,0.5370980561034023,0.2764326427263585,0.8733792109633252,0.8292529184537055,0.3677524215312488,0.8363947063753768,0.8137331274326862,0.2764326427263585,0.4305803876119035,0.6693597170039581,0.6166231071265833,0.8777709127277792,0.22585405343562798,0.6574848603066531,0.6283731456759915,0.2718930761236628,0.6693597170039581,0.6166231071265833,0.22585405343562798,0.6574848603066531,0.6283731456759915,0.2718930761236628,0.5486689834662605,0.6648044173745041,0.6846618543790695,0.22585405343562798,0.3631555129225109,0.5279210437269634,0.5074512949190484,0.2102934315614996,0.5607474635120762,0.5118261487815271,0.2099219640102054,0.2764326427263585,0.5279210437269634,0.5074512949190484,0.2102934315614996,0.5607474635120762,0.5118261487815271,0.2099219640102054,0.5242042521429161,0.5404131664442721,0.2102934315614996,0.3099968441356763,0.8733792109633252,0.44448701519198314,0.40552056264543834,0.16756365348834237,0.45862050778054547,0.40906148454413155,0.16756365348834237,0.44448701519198314,0.40552056264543834,0.16756365348834237,0.45862050778054547,0.8292529184537055,0.40906148454413155,0.16756365348834237,0.5071415558212137,0.43386449678322986,0.16756365348834237,0.264608433672745,0.37150988628924075,0.3956404585492231,0.1375455119129489,0.3996935120575783,0.3677524215312488,0.3845307120633453,0.13680935358392726,0.37150988628924075,0.3956404585492231,0.1375455119129489,0.3996935120575783,0.3845307120633453,0.13680935358392726,0.4504631521644749,0.3554773671280739,0.8777709127277792,0.1372088685507166,0.5486689834662605
C,0.058816264088980975,0.01878494395288527,0.08193951250248517,0.05746829194329048,0.039766106242951134,0.05562844909798868,0.07663769628333561,0.01878494395288527,0.08715251299077305,0.09167765624109331,0.0692448351221376,0.09982408166118138,0.039949953547693,0.07785417976300045,0.05723792427606334,0.04042937791406012,0.09167765624109331,0.0692448351221376,0.039949953547693,0.07785417976300045,0.05723792427606334,0.04042937791406012,0.11086249315154081,0.07221533799774821,0.06624920379165157,0.039949953547693,0.09008551827444608,0.09125880757304985,0.06094243343953278,0.05718917829289623,0.07708249371557664,0.04886799565467976,0.06553318929567421,0.01878494395288527,0.09125880757304985,0.06094243343953278,0.05718917829289623,0.07708249371557664,0.04886799565467976,0.06553318929567421,0.0718559481779977,0.061013168765802366,0.05718917829289623,0.08837632187923669,0.08193951250248517,0.09247460518396827,0.060915926029367046,0.07859889145502212,0.0753801737262893,0.0488453011496772,0.07859889145502212,0.09247460518396827,0.060915926029367046,0.07859889145502212,0.0753801737262893,0.05746829194329048,0.0488453011496772,0.07859889145502212,0.06353576710284767,0.060942828805833786,0.07859889145502212,0.07659090919102934,0.09859169201815944,0.05566172368130112,0.10918801293517943,0.07308676150683958,0.039766106242951134,0.044665554302780124,0.0974504057916844,0.09859169201815944,0.05566172368130112,0.10918801293517943,0.07308676150683958,0.044665554302780124,0.0974504057916844,0.05803462032713751,0.060912726968389494,0.09982408166118138,0.12063429541024955,0.11086249315154081
VIASCKDE,0.07256403932483292,,,,,,,,0.0630252569037104,,,,,,,,,,,,,,,,,,0.06701399237521384,,,,,,,,,,,,,,,,,0.07125210488950313,,,,,,,,,,,,,,,,,,0.07142579519594097,,,,,,,,,,,,,,,,,,
COP,0.3056784711646922,0.4670252377724244,0.3533242252643981,0.331739296010415,0.4657691588405997,0.3321886925467081,0.3489013624414452,0.4670252377724244,0.32508314775803454,0.35459508815860613,0.33352716038752994,0.3584052786859907,0.46467027886780315,0.35384969305990616,0.32886041777076463,0.46466148093040766,0.35459508815860613,0.33352716038752994,0.46467027886780315,0.35384969305990616,0.32886041777076463,0.46466148093040766,0.3803878589516099,0.3693063174878225,0.3615208379211011,0.46467027886780315,0.31912428704604406,0.3517628484552432,0.362771223610724,0.4623045935669272,0.35853930097006825,0.3625051674980722,0.46271395704770973,0.4670252377724244,0.3517628484552432,0.362771223610724,0.4623045935669272,0.35853930097006825,0.3625051674980722,0.46271395704770973,0.36647407778445956,0.364662058139199,0.4623045935669272,0.31242145909649605,0.3533242252643981,0.3445065713406635,0.36186966392182346,0.46035869375498395,0.358425339958878,0.3612847018864469,0.46035869375498395,0.3445065713406635,0.36186966392182346,0.46035869375498395,0.358425339958878,0.331739296010415,0.3612847018864469,0.46035869375498395,0.35177037568182595,0.37076853269971494,0.46035869375498395,0.337452401151892,0.35767209508305764,0.35555982382410345,0.4582745941814165,0.35816143474215234,0.4657691588405997,0.3598458589799899,0.4585310121153673,0.35767209508305764,0.35555982382410345,0.4582745941814165,0.35816143474215234,0.3598458589799899,0.4585310121153673,0.3491468758656645,0.3714490830163256,0.3584052786859907,0.45839585950443923,0.3803878589516099
Sym,0.00758290817475363,0.004547456801538523,0.010219597303307688,0.01017214555006693,0.005285807339891849,0.010345212930365602,0.009999610454645383,0.004547456801538523,0.006574205278332992,0.009188119752198682,0.008911852734370024,0.009942931750042313,0.0041506301797518234,0.009146139948790552,0.008987549403629757,0.00455122856683158,0.009188119752198682,0.008911852734370024,0.0041506301797518234,0.009146139948790552,0.008987549403629757,0.00455122856683158,0.007450855357661853,0.009257543223777509,0.00974420895134474,0.0041506301797518234,0.0060194594845503074,0.008294342946680178,0.00869059170650319,0.004042511087457156,0.00858677833078929,0.008774377118511662,0.004007716876122768,0.004547456801538523,0.008294342946680178,0.00869059170650319,0.004042511087457156,0.00858677833078929,0.008774377118511662,0.004007716876122768,0.008357808591812805,0.008975095457769526,0.004042511087457156,0.005503661069289164,0.010219597303307688,0.007741965081905259,0.007839787868305017,0.0036164927172595424,0.008183738131436141,0.007917136906843807,0.0036164927172595424,0.007741965081905259,0.007839787868305017,0.0036164927172595424,0.008183738131436141,0.01017214555006693,0.007917136906843807,0.0036164927172595424,0.008243092321220627,0.00822305859030579,0.0036164927172595424,0.005478443291789503,0.007138401552936511,0.007789779929119993,0.0033237687417054782,0.0078054024039443245,0.005285807339891849,0.00789501712002469,0.003282859284729854,0.007138401552936511,0.007789779929119993,0.0033237687417054782,0.0078054024039443245,0.00789501712002469,0.003282859284729854,0.008103915765950837,0.0075144942298917515,0.009942931750042313,0.003317485543876895,0.007450855357661853
CS,1.3230243782035913,0.4230116177070261,0.9603103329430869,0.7565337446101928,0.45995749033928873,0.8425774357714935,0.8337763676997203,0.4230116177070261,1.5336623196093524,0.829344729705433,0.7838948067326226,0.9453508816795481,0.3901192057274226,0.8686630064618586,0.767005667847758,0.3910630499733907,0.829344729705433,0.7838948067326226,0.3901192057274226,0.8686630064618586,0.767005667847758,0.3910630499733907,0.7312845049865073,0.9436697483896614,0.8288034734013294,0.3901192057274226,1.4770208577396748,0.8691388927803085,0.8018768304516879,0.33527336661843693,0.8508972626037935,0.7669578295914898,0.3678579121144933,0.4230116177070261,0.8691388927803085,0.8018768304516879,0.33527336661843693,0.8508972626037935,0.7669578295914898,0.3678579121144933,0.985435444477602,0.8634493798259825,0.33527336661843693,1.5875317291654556,0.9603103329430869,0.9416608861392263,0.7139619401054287,0.31827801526463484,0.8678744475841794,0.6832116163993377,0.31827801526463484,0.9416608861392263,0.7139619401054287,0.31827801526463484,0.8678744475841794,0.7565337446101928,0.6832116163993377,0.31827801526463484,1.007646602956046,0.8340882130620255,0.31827801526463484,1.474057454956458,0.9860788058935728,0.7535921141882743,0.36295053738312344,0.8936414085419777,0.45995749033928873,0.6702032997563673,0.31857111416796,0.9860788058935728,0.7535921141882743,0.36295053738312344,0.8936414085419777,0.6702032997563673,0.31857111416796,1.0155266089769082,0.7472122653004222,0.9453508816795481,0.35206277373625094,0.7312845049865073
SF,0.0547740624993589,0.24255632077248057,0.07729875382772311,0.08526025132271309,0.2165456807262307,0.06873503603641129,0.10975541592154847,0.24255632077248057,0.03706657808019043,0.05753888501943505,0.0797604046178344,0.07967804978538151,0.2423402327741273,0.05581098714304911,0.08144530498190183,0.24234159202461958,0.05753888501943505,0.0797604046178344,0.2423402327741273,0.05581098714304911,0.08144530498190183,0.24234159202461958,0.10847920386015508,0.04510844894473931,0.06502999159366729,0.2423402327741273,0.02777595263812871,0.048987976870616845,0.04802992318690924,0.24227076719544827,0.04239510543549174,0.05146947873542318,0.24206742835730866,0.24255632077248057,0.048987976870616845,0.04802992318690924,0.24227076719544827,0.04239510543549174,0.05146947873542318,0.24206742835730866,0.03836967662197488,0.03746202952932465,0.24227076719544827,0.020413399696015855,0.07729875382772311,0.034493369679018504,0.05241773795395899,0.24209743499870806,0.027748646748853467,0.056156896298500625,0.24209743499870806,0.034493369679018504,0.05241773795395899,0.24209743499870806,0.027748646748853467,0.08526025132271309,0.056156896298500625,0.24209743499870806,0.028404374210642347,0.0322853860509843,0.24209743499870806,0.013284801010077674,0.024155220057596072,0.037789775775740275,0.19124900577968096,0.02022182162631314,0.2165456807262307,0.041422533782922155,0.24195176234968097,0.024155220057596072,0.037789775775740275,0.19124900577968096,0.02022182162631314,0.041422533782922155,0.24195176234968097,0.020932149577432058,0.03531773245694869,0.07967804978538151,0.2005193608616136,0.10847920386015508
SD,1388.6391210347624,616.767003511179,1309.965384832561,1258.5811919661053,686.3527643385058,1399.2757601987842,970.7757544807847,616.767003511179,1306.0392394591443,1164.8777262218475,943.7064141032604,1228.6749870866508,527.8883304695761,1209.5206021299084,928.1537290691285,527.2097110997515,1164.8777262218475,943.7064141032604,527.8883304695761,1209.5206021299084,928.1537290691285,527.2097110997515,1042.0884049486856,1319.928176025225,1005.7986132407923,527.8883304695761,1182.7883387106517,908.7598841370439,989.2486012239314,460.65576539470544,1116.2836681993927,953.641609653178,460.8265163622001,616.767003511179,908.7598841370439,989.2486012239314,460.65576539470544,1116.2836681993927,953.641609653178,460.8265163622001,1044.362475249554,1081.2070105023734,460.65576539470544,1087.5529202049258,1309.965384832561,863.7874604857673,824.48724163531,409.1855207050167,1115.6357072625058,792.8091348546038,409.1855207050167,863.7874604857673,824.48724163531,409.1855207050167,1115.6357072625058,1258.5811919661053,792.8091348546038,409.1855207050167,924.0383351021678,963.7492038032806,409.1855207050167,1070.0422274478772,840.0756725254597,757.9350081218165,414.56800150502266,1029.6952183485216,686.3527643385058,739.2979794304404,369.8624538186921,840.0756725254597,757.9350081218165,414.56800150502266,1029.6952183485216,739.2979794304404,369.8624538186921,850.2741847159663,818.0106215667241,1228.6749870866508,393.70182127007234,1042.0884049486856
SDbw,0.617874664936745,0.19775868526644536,0.5496459921318252,0.45178199597199165,0.22096866003353435,0.5216693139075214,0.3602727338354274,0.19775868526644536,0.6402675768622429,0.48417892669058143,0.337603492858903,0.5543450796217843,0.16923533734297327,0.4728057697370624,0.3266030636507601,0.168766308604951,0.48417892669058143,0.337603492858903,0.16923533734297327,0.4728057697370624,0.3266030636507601,0.168766308604951,0.354713432362339,0.518832672592457,0.37497244906696164,0.16923533734297327,0.6319841174763196,0.3680029105849749,0.34426668184921694,0.14742641790701908,0.4328128972893166,0.3266223481568389,0.1474700524070404,0.19775868526644536,0.3680029105849749,0.34426668184921694,0.14742641790701908,0.4328128972893166,0.3266223481568389,0.1474700524070404,0.41110814973390375,inf,0.14742641790701908,0.5560518859911948,0.5496459921318252,0.37090798935416,0.28120269087214106,0.13086864050076216,0.41289692609862594,inf,0.13086864050076216,0.37090798935416,0.28120269087214106,0.13086864050076216,0.41289692609862594,0.45178199597199165,inf,0.13086864050076216,0.38563826844405413,inf,0.13086864050076216,0.50139111050803,0.37952159060895885,inf,0.1375015427454231,inf,0.22096866003353435,inf,0.11782489401141903,0.37952159060895885,inf,0.1375015427454231,inf,inf,0.11782489401141903,0.36996840405322917,inf,0.5543450796217843,0.12581964249889918,0.354713432362339
XB*,1.5238948531983438,1.2817927014767359,1.6571602601096063,0.45545346407426607,0.7425683073028955,0.5865849174001893,0.4307228636150526,1.2817927014767359,4.5363273558179715,1.5647002498203266,0.33493923788456326,1.5647002498203266,1.2760563938712388,1.6571602601096063,0.29120022010238966,1.276170292480419,1.5647002498203266,0.33493923788456326,1.2760563938712388,1.6571602601096063,0.29120022010238966,1.276170292480419,0.3872615352234052,1.5836915304040087,0.43002584206677447,1.2760563938712388,3.867982414226382,0.9396784018584269,0.3854882864231711,1.2703861894669202,1.7982182495753738,0.31977824199978877,1.2735012285044598,1.2817927014767359,0.9396784018584269,0.3854882864231711,1.2703861894669202,1.7982182495753738,0.31977824199978877,1.2735012285044598,1.1432503857553207,0.4821414489795288,1.2703861894669202,3.867982414226382,1.6571602601096063,0.9066705694567384,0.3854882864231711,1.2677179821666225,2.1931323662263504,0.31977824199978877,1.2677179821666225,0.9066705694567384,0.3854882864231711,1.2677179821666225,2.1931323662263504,0.45545346407426607,0.31977824199978877,1.2677179821666225,1.1432503857553207,0.5711952268737572,1.2677179821666225,3.9550120447513515,1.28930177313083,0.4891977780313716,1.8649624076957043,2.1931323662263504,0.7425683073028955,0.2943524529077527,1.5762706335032821,1.28930177313083,0.4891977780313716,1.8649624076957043,2.1931323662263504,0.2943524529077527,1.5762706335032821,1.1432503857553207,0.5711952268737572,1.5647002498203266,1.2664029774198406,0.3872615352234052
S,0.35249033712091365,0.47217970935496595,0.3105693274571487,0.42338675565357714,0.27313380672021503,0.4156584243478544,0.3998022106121238,0.47217970935496595,0.24343512221666758,0.31828432215276614,0.4030528057039186,0.3131066158511387,0.2824420461186402,0.31440033967655295,0.42206271275087814,0.272426265653556,0.31828432215276614,0.4030528057039186,0.2824420461186402,0.31440033967655295,0.42206271275087814,0.272426265653556,0.3569091595780091,0.31361139390216347,0.3778814205139759,0.2824420461186402,0.24263649139431503,0.3166829890522668,0.3878710411570842,0.21816728576047215,0.29505251747877853,0.40893953207724854,0.16684133976604576,0.47217970935496595,0.3166829890522668,0.3878710411570842,0.21816728576047215,0.29505251747877853,0.40893953207724854,0.16684133976604576,0.31199909138601295,0.3704277041251568,0.21816728576047215,0.207773267164836,0.3105693274571487,0.2716654490805442,0.38675389233004154,0.13425175596901204,0.27652917742202815,0.40782238325020587,0.13425175596901204,0.2716654490805442,0.38675389233004154,0.13425175596901204,0.27652917742202815,0.42338675565357714,0.40782238325020587,0.13425175596901204,0.2833235589313648,0.3530833995502321,0.13425175596901204,0.2202985702595243,0.2388597907828361,0.3497064085487354,0.09258134819414546,0.25781196767811315,0.27313380672021503,0.3723458172254994,0.0579373099872243,0.2388597907828361,0.3497064085487354,0.09258134819414546,0.25781196767811315,0.3723458172254994,0.0579373099872243,0.27662660967943137,0.3519662507231894,0.3131066158511387,0.06383037603834897,0.3569091595780091
DB,0.9733393527940226,0.4221707875127103,1.0283536856992295,0.7063047336469338,0.49051733144105336,0.8630747691992434,0.7507931273625049,0.4221707875127103,1.2770259897382583,0.9268789395377428,0.7157857653858327,0.9803344247799736,0.4624145765452165,0.9710402920937685,0.6820726102779481,0.4634747475038368,0.9268789395377428,0.7157857653858327,0.4624145765452165,0.9710402920937685,0.6820726102779481,0.4634747475038368,0.7123911217843673,1.0492769946956861,0.7756385126427914,0.4624145765452165,1.216216036307991,0.9120581620476135,0.7626489844000539,0.48041079839846035,0.9733773554503204,0.7154444071062804,0.5126426776156363,0.4221707875127103,0.9120581620476135,0.7626489844000539,0.48041079839846035,0.9733773554503204,0.7154444071062804,0.5126426776156363,1.0169525975223384,0.8675592236872309,0.48041079839846035,1.3184346049157858,1.0283536856992295,1.0485572585125558,0.6849092054054031,0.5224318790010849,0.9597879595884825,0.6417477946048316,0.5224318790010849,1.0485572585125558,0.6849092054054031,0.5224318790010849,0.9597879595884825,0.7063047336469338,0.6417477946048316,0.5224318790010849,1.035122995033709,0.8239817425125221,0.5224318790010849,1.2543331962251383,1.113821824024584,0.734375932748877,0.5836471885156176,1.007083295470911,0.49051733144105336,0.6566485773532328,0.5463802107895191,1.113821824024584,0.734375932748877,0.5836471885156176,1.007083295470911,0.6566485773532328,0.5463802107895191,1.038186936933993,0.7483347068571684,0.9803344247799736,0.6232962134493121,0.7123911217843673
CH,159.74789088353285,13.024598748350318,143.9050209238113,134.24098369621794,13.462843875986819,136.83520630137718,126.60419659900668,13.024598748350318,148.76970514545445,130.0773583751526,112.19866090664182,145.54364933181716,11.318020509179767,126.46522623386178,116.152120429892,11.3121281068377,130.0773583751526,112.19866090664182,11.318020509179767,126.46522623386178,116.152120429892,11.3121281068377,66.34679170156575,127.47561651740344,116.23640469085866,11.318020509179767,140.88912289806365,116.11377928909425,104.66650729637482,10.09838461502589,112.12516218870847,108.55713010711703,9.959344719718965,13.024598748350318,116.11377928909425,104.66650729637482,10.09838461502589,112.12516218870847,108.55713010711703,9.959344719718965,113.74983322443563,105.98573441010123,10.09838461502589,134.10565933267162,143.9050209238113,110.86970042167512,92.53647204791227,9.067347662332716,103.03346302102244,95.99480388678941,9.067347662332716,110.86970042167512,92.53647204791227,9.067347662332716,103.03346302102244,134.24098369621794,95.99480388678941,9.067347662332716,118.40769226076357,94.34514319713821,9.067347662332716,129.8939778620153,102.47215265912831,95.04350907221533,8.5268304283025,100.7652807165127,13.462843875986819,91.20422566691609,8.25713909806506,102.47215265912831,95.04350907221533,8.5268304283025,100.7652807165127,91.20422566691609,8.25713909806506,119.7777074594864,84.749172764949,145.54364933181716,8.339946419532309,66.34679170156575
