,labels_ring_outliers_HDBSCAN_params1,labels_ring_outliers_HDBSCAN_params10,labels_ring_outliers_HDBSCAN_params11,labels_ring_outliers_HDBSCAN_params12,labels_ring_outliers_HDBSCAN_params13,labels_ring_outliers_HDBSCAN_params14,labels_ring_outliers_HDBSCAN_params15,labels_ring_outliers_HDBSCAN_params16,labels_ring_outliers_HDBSCAN_params17,labels_ring_outliers_HDBSCAN_params18,labels_ring_outliers_HDBSCAN_params19,labels_ring_outliers_HDBSCAN_params2,labels_ring_outliers_HDBSCAN_params20,labels_ring_outliers_HDBSCAN_params21,labels_ring_outliers_HDBSCAN_params22,labels_ring_outliers_HDBSCAN_params23,labels_ring_outliers_HDBSCAN_params24,labels_ring_outliers_HDBSCAN_params25,labels_ring_outliers_HDBSCAN_params26,labels_ring_outliers_HDBSCAN_params27,labels_ring_outliers_HDBSCAN_params28,labels_ring_outliers_HDBSCAN_params29,labels_ring_outliers_HDBSCAN_params3,labels_ring_outliers_HDBSCAN_params30,labels_ring_outliers_HDBSCAN_params31,labels_ring_outliers_HDBSCAN_params32,labels_ring_outliers_HDBSCAN_params33,labels_ring_outliers_HDBSCAN_params34,labels_ring_outliers_HDBSCAN_params35,labels_ring_outliers_HDBSCAN_params36,labels_ring_outliers_HDBSCAN_params37,labels_ring_outliers_HDBSCAN_params38,labels_ring_outliers_HDBSCAN_params39,labels_ring_outliers_HDBSCAN_params4,labels_ring_outliers_HDBSCAN_params40,labels_ring_outliers_HDBSCAN_params41,labels_ring_outliers_HDBSCAN_params42,labels_ring_outliers_HDBSCAN_params43,labels_ring_outliers_HDBSCAN_params44,labels_ring_outliers_HDBSCAN_params45,labels_ring_outliers_HDBSCAN_params46,labels_ring_outliers_HDBSCAN_params47,labels_ring_outliers_HDBSCAN_params48,labels_ring_outliers_HDBSCAN_params49,labels_ring_outliers_HDBSCAN_params5,labels_ring_outliers_HDBSCAN_params50,labels_ring_outliers_HDBSCAN_params51,labels_ring_outliers_HDBSCAN_params52,labels_ring_outliers_HDBSCAN_params53,labels_ring_outliers_HDBSCAN_params54,labels_ring_outliers_HDBSCAN_params55,labels_ring_outliers_HDBSCAN_params56,labels_ring_outliers_HDBSCAN_params57,labels_ring_outliers_HDBSCAN_params58,labels_ring_outliers_HDBSCAN_params59,labels_ring_outliers_HDBSCAN_params6,labels_ring_outliers_HDBSCAN_params60,labels_ring_outliers_HDBSCAN_params61,labels_ring_outliers_HDBSCAN_params62,labels_ring_outliers_HDBSCAN_params63,labels_ring_outliers_HDBSCAN_params7,labels_ring_outliers_HDBSCAN_params8,labels_ring_outliers_HDBSCAN_params9
Sym,0.03883983139449623,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.03883983139449623,0.0007525062836510916,0.0007525062836510916,0.03883983139449623,0.03883983139449623,0.03883983139449623,0.03883983139449623,0.03883983139449623,0.03883983139449623,0.016980096621854422,0.0007200506348507549,0.03883983139449623,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.03883983139449623,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.0007152305936792793,0.0007152305936792793,0.0007152305936792793,0.0007152305936792793,0.0007152305936792793,0.0007152305936792793,0.0007152305936792793,0.03883983139449623,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007200506348507549,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.03883983139449623,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.0007525062836510916,0.016980096621854422,0.0007200506348507549,0.0007200506348507549
CS,1.125914668926753,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,26.810219625157337,26.810219625157337,26.810219625157337,26.810219625157337,26.810219625157337,1.125914668926753,26.810219625157337,26.810219625157337,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,1.5584278511377458,19.940485490485333,1.125914668926753,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,26.810219625157337,26.810219625157337,26.810219625157337,26.810219625157337,1.125914668926753,26.810219625157337,26.810219625157337,26.810219625157337,18.527167042406575,18.527167042406575,18.527167042406575,18.527167042406575,18.527167042406575,18.527167042406575,18.527167042406575,1.125914668926753,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,19.940485490485333,26.810219625157337,26.810219625157337,26.810219625157337,1.125914668926753,26.810219625157337,26.810219625157337,26.810219625157337,26.810219625157337,1.5584278511377458,19.940485490485333,19.940485490485333
SF,0.28096570230771845,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.28096570230771845,0.2897388087951872,0.2897388087951872,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28731620310303985,0.28786630240079436,0.28096570230771845,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.28096570230771845,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.28741596854413876,0.28741596854413876,0.28741596854413876,0.28741596854413876,0.28741596854413876,0.28741596854413876,0.28741596854413876,0.28096570230771845,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.28786630240079436,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.28096570230771845,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.2897388087951872,0.28731620310303985,0.28786630240079436,0.28786630240079436
SD,25841769.50293418,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,55777931.021749265,55777931.021749265,55777931.021749265,55777931.021749265,55777931.021749265,25841769.50293418,55777931.021749265,55777931.021749265,25841769.50293418,25841769.50293418,25841769.50293418,25841769.50293418,25841769.50293418,25841769.50293418,42758783.97973133,66426801.930119894,25841769.50293418,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,55777931.021749265,55777931.021749265,55777931.021749265,55777931.021749265,25841769.50293418,55777931.021749265,55777931.021749265,55777931.021749265,65813674.474826075,65813674.474826075,65813674.474826075,65813674.474826075,65813674.474826075,65813674.474826075,65813674.474826075,25841769.50293418,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,66426801.930119894,55777931.021749265,55777931.021749265,55777931.021749265,25841769.50293418,55777931.021749265,55777931.021749265,55777931.021749265,55777931.021749265,42758783.97973133,66426801.930119894,66426801.930119894
SDbw,2.580859005374494,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9813424879950952,1.9813424879950952,1.9813424879950952,1.9813424879950952,1.9813424879950952,2.580859005374494,1.9813424879950952,1.9813424879950952,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,4.0979797551715835,1.9736847221912925,2.580859005374494,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9813424879950952,1.9813424879950952,1.9813424879950952,1.9813424879950952,2.580859005374494,1.9813424879950952,1.9813424879950952,1.9813424879950952,1.9717312212310283,1.9717312212310283,1.9717312212310283,1.9717312212310283,1.9717312212310283,1.9717312212310283,1.9717312212310283,2.580859005374494,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9736847221912925,1.9813424879950952,1.9813424879950952,1.9813424879950952,2.580859005374494,1.9813424879950952,1.9813424879950952,1.9813424879950952,1.9813424879950952,4.0979797551715835,1.9736847221912925,1.9736847221912925
XB*,259432.23295156902,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,259432.23295156902,424.4903238755126,424.4903238755126,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,424.4903238755126,220.78534950350624,259432.23295156902,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,259432.23295156902,424.4903238755126,424.4903238755126,424.4903238755126,191.44660890021925,191.44660890021925,191.44660890021925,191.44660890021925,191.44660890021925,191.44660890021925,191.44660890021925,259432.23295156902,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,220.78534950350624,424.4903238755126,424.4903238755126,424.4903238755126,259432.23295156902,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,220.78534950350624,220.78534950350624
S,0.23468390804053627,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.23468390804053627,0.2584143130210735,0.2584143130210735,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.24756915418628805,0.25485878788171934,0.23468390804053627,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.23468390804053627,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.25401960749925473,0.25401960749925473,0.25401960749925473,0.25401960749925473,0.25401960749925473,0.25401960749925473,0.25401960749925473,0.23468390804053627,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.25485878788171934,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.23468390804053627,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.2584143130210735,0.24756915418628805,0.25485878788171934,0.25485878788171934
DB,244.60936287392988,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,24.57481652495569,24.57481652495569,24.57481652495569,24.57481652495569,24.57481652495569,244.60936287392988,24.57481652495569,24.57481652495569,244.60936287392988,244.60936287392988,244.60936287392988,244.60936287392988,244.60936287392988,244.60936287392988,16.59338391950642,17.65011255535199,244.60936287392988,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,24.57481652495569,24.57481652495569,24.57481652495569,24.57481652495569,244.60936287392988,24.57481652495569,24.57481652495569,24.57481652495569,16.419424207165854,16.419424207165854,16.419424207165854,16.419424207165854,16.419424207165854,16.419424207165854,16.419424207165854,244.60936287392988,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,17.65011255535199,24.57481652495569,24.57481652495569,24.57481652495569,244.60936287392988,24.57481652495569,24.57481652495569,24.57481652495569,24.57481652495569,16.59338391950642,17.65011255535199,17.65011255535199
CH,31.944927820747516,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,1.1325097896829521,1.1325097896829521,1.1325097896829521,1.1325097896829521,1.1325097896829521,31.944927820747516,1.1325097896829521,1.1325097896829521,31.944927820747516,31.944927820747516,31.944927820747516,31.944927820747516,31.944927820747516,31.944927820747516,25.449876278629116,2.180441556292308,31.944927820747516,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,1.1325097896829521,1.1325097896829521,1.1325097896829521,1.1325097896829521,31.944927820747516,1.1325097896829521,1.1325097896829521,1.1325097896829521,2.515423915492588,2.515423915492588,2.515423915492588,2.515423915492588,2.515423915492588,2.515423915492588,2.515423915492588,31.944927820747516,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,2.180441556292308,1.1325097896829521,1.1325097896829521,1.1325097896829521,31.944927820747516,1.1325097896829521,1.1325097896829521,1.1325097896829521,1.1325097896829521,25.449876278629116,2.180441556292308,2.180441556292308
AD-S,0.9461621155472187,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9461621155472187,0.9248614193568604,0.9248614193568604,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9249978817587986,0.9176640542256786,0.9461621155472187,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9461621155472187,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9158821822757258,0.9158821822757258,0.9158821822757258,0.9158821822757258,0.9158821822757258,0.9158821822757258,0.9158821822757258,0.9461621155472187,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9176640542256786,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9461621155472187,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9248614193568604,0.9249978817587986,0.9176640542256786,0.9176640542256786
AD-DB,0.10094257912651221,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.10094257912651221,0.1616568164591199,0.1616568164591199,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.15848414828806176,0.17369386689091143,0.10094257912651221,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.10094257912651221,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.17695704323074457,0.17695704323074457,0.17695704323074457,0.17695704323074457,0.17695704323074457,0.17695704323074457,0.17695704323074457,0.10094257912651221,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.17369386689091143,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.10094257912651221,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.1616568164591199,0.15848414828806176,0.17369386689091143,0.17369386689091143
AD-CH,2475.1952364719973,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,6338.700870293227,6338.700870293227,6338.700870293227,6338.700870293227,6338.700870293227,2475.1952364719973,6338.700870293227,6338.700870293227,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,3276.177799856496,5956.882257168422,2475.1952364719973,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,6338.700870293227,6338.700870293227,6338.700870293227,6338.700870293227,2475.1952364719973,6338.700870293227,6338.700870293227,6338.700870293227,5860.795643153582,5860.795643153582,5860.795643153582,5860.795643153582,5860.795643153582,5860.795643153582,5860.795643153582,2475.1952364719973,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,5956.882257168422,6338.700870293227,6338.700870293227,6338.700870293227,2475.1952364719973,6338.700870293227,6338.700870293227,6338.700870293227,6338.700870293227,3276.177799856496,5956.882257168422,5956.882257168422
AD-idea,39359551.91596989,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,263.3440632386743,263.3440632386743,263.3440632386743,263.3440632386743,263.3440632386743,39359551.91596989,263.3440632386743,263.3440632386743,39359551.91596989,39359551.91596989,39359551.91596989,39359551.91596989,39359551.91596989,39359551.91596989,11344.867156980508,242.2549705155098,39359551.91596989,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,263.3440632386743,263.3440632386743,263.3440632386743,263.3440632386743,39359551.91596989,263.3440632386743,263.3440632386743,263.3440632386743,236.2092814731454,236.2092814731454,236.2092814731454,236.2092814731454,236.2092814731454,236.2092814731454,236.2092814731454,39359551.91596989,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,242.2549705155098,263.3440632386743,263.3440632386743,263.3440632386743,39359551.91596989,263.3440632386743,263.3440632386743,263.3440632386743,263.3440632386743,11344.867156980508,242.2549705155098,242.2549705155098
