,labels_unbalance_AgglomerativeClustering_params1,labels_unbalance_AgglomerativeClustering_params10,labels_unbalance_AgglomerativeClustering_params11,labels_unbalance_AgglomerativeClustering_params12,labels_unbalance_AgglomerativeClustering_params13,labels_unbalance_AgglomerativeClustering_params14,labels_unbalance_AgglomerativeClustering_params15,labels_unbalance_AgglomerativeClustering_params16,labels_unbalance_AgglomerativeClustering_params17,labels_unbalance_AgglomerativeClustering_params18,labels_unbalance_AgglomerativeClustering_params19,labels_unbalance_AgglomerativeClustering_params2,labels_unbalance_AgglomerativeClustering_params20,labels_unbalance_AgglomerativeClustering_params21,labels_unbalance_AgglomerativeClustering_params22,labels_unbalance_AgglomerativeClustering_params23,labels_unbalance_AgglomerativeClustering_params24,labels_unbalance_AgglomerativeClustering_params25,labels_unbalance_AgglomerativeClustering_params26,labels_unbalance_AgglomerativeClustering_params27,labels_unbalance_AgglomerativeClustering_params28,labels_unbalance_AgglomerativeClustering_params29,labels_unbalance_AgglomerativeClustering_params3,labels_unbalance_AgglomerativeClustering_params30,labels_unbalance_AgglomerativeClustering_params31,labels_unbalance_AgglomerativeClustering_params32,labels_unbalance_AgglomerativeClustering_params33,labels_unbalance_AgglomerativeClustering_params34,labels_unbalance_AgglomerativeClustering_params35,labels_unbalance_AgglomerativeClustering_params36,labels_unbalance_AgglomerativeClustering_params37,labels_unbalance_AgglomerativeClustering_params38,labels_unbalance_AgglomerativeClustering_params39,labels_unbalance_AgglomerativeClustering_params4,labels_unbalance_AgglomerativeClustering_params40,labels_unbalance_AgglomerativeClustering_params41,labels_unbalance_AgglomerativeClustering_params42,labels_unbalance_AgglomerativeClustering_params43,labels_unbalance_AgglomerativeClustering_params44,labels_unbalance_AgglomerativeClustering_params45,labels_unbalance_AgglomerativeClustering_params46,labels_unbalance_AgglomerativeClustering_params47,labels_unbalance_AgglomerativeClustering_params48,labels_unbalance_AgglomerativeClustering_params49,labels_unbalance_AgglomerativeClustering_params5,labels_unbalance_AgglomerativeClustering_params50,labels_unbalance_AgglomerativeClustering_params51,labels_unbalance_AgglomerativeClustering_params52,labels_unbalance_AgglomerativeClustering_params53,labels_unbalance_AgglomerativeClustering_params54,labels_unbalance_AgglomerativeClustering_params55,labels_unbalance_AgglomerativeClustering_params56,labels_unbalance_AgglomerativeClustering_params57,labels_unbalance_AgglomerativeClustering_params58,labels_unbalance_AgglomerativeClustering_params59,labels_unbalance_AgglomerativeClustering_params6,labels_unbalance_AgglomerativeClustering_params60,labels_unbalance_AgglomerativeClustering_params61,labels_unbalance_AgglomerativeClustering_params62,labels_unbalance_AgglomerativeClustering_params63,labels_unbalance_AgglomerativeClustering_params64,labels_unbalance_AgglomerativeClustering_params65,labels_unbalance_AgglomerativeClustering_params66,labels_unbalance_AgglomerativeClustering_params67,labels_unbalance_AgglomerativeClustering_params68,labels_unbalance_AgglomerativeClustering_params69,labels_unbalance_AgglomerativeClustering_params7,labels_unbalance_AgglomerativeClustering_params70,labels_unbalance_AgglomerativeClustering_params71,labels_unbalance_AgglomerativeClustering_params72,labels_unbalance_AgglomerativeClustering_params73,labels_unbalance_AgglomerativeClustering_params74,labels_unbalance_AgglomerativeClustering_params75,labels_unbalance_AgglomerativeClustering_params76,labels_unbalance_AgglomerativeClustering_params77,labels_unbalance_AgglomerativeClustering_params78,labels_unbalance_AgglomerativeClustering_params79,labels_unbalance_AgglomerativeClustering_params8,labels_unbalance_AgglomerativeClustering_params80,labels_unbalance_AgglomerativeClustering_params9
B,0.004740159192856696,0.00640536364995115,0.019335307528569396,0.019335307528569396,0.010815706028639181,0.020084444426017933,0.009826991361095558,0.013748630972154077,0.003088554373230941,0.01942376445406485,0.01942376445406485,0.0207491070607734,0.004230762327285545,0.02021841550738351,0.008211361067970418,0.004230762327285545,0.01942376445406485,0.01942376445406485,0.004230762327285545,0.02021841550738351,0.008211361067970418,0.004230762327285545,0.019335307528569396,0.008782495894088601,0.008833361323695065,0.012447420453037565,0.0017477520004669969,0.008009119539610036,0.008009119539610034,0.0017477520004669967,0.008297295961087733,0.008009119539610034,0.0017477520004669967,0.00640536364995115,0.008009119539610036,0.008009119539610034,0.0017477520004669967,0.008297295961087733,0.008009119539610034,0.0017477520004669967,0.008724195300166817,0.008752098930445509,0.01196352180245876,0.001788014648178844,0.019335307528569396,0.007379363852230549,0.007968319629771825,0.0016409996232769047,0.007588198977033134,0.007210979396248084,0.0016409996232769047,0.007379363852230549,0.007968319629771825,0.0016409996232769047,0.007588198977033134,0.019335307528569396,0.007210979396248084,0.0016409996232769047,0.008229075663010796,0.008298241991667097,0.009621108823155788,0.0017874944467776656,0.007368032578179961,0.007255626141515582,0.0016171062748371158,0.007546019038689089,0.010815706028639181,0.0014241093685074396,0.0015897510768635747,0.007368032578179961,0.007255626141515582,0.0016171062748371158,0.007546019038689089,0.0014241093685074396,0.0015897510768635747,0.00819169520231954,0.007927217779677812,0.0207491070607734,0.009503525037944102,0.019335307528569396
BH,6.249456088257918,8.540359800219063,43.25822426067916,43.25822426067916,18.761265614731123,43.98604322590611,17.455211213142224,22.467945200481296,3.8905617034268616,37.024474320665895,37.024474320665895,44.90280080220271,5.281467998699961,36.9338225537101,13.226537864702868,5.281467998699961,37.024474320665895,37.024474320665895,5.281467998699961,36.9338225537101,13.226537864702868,5.281467998699961,43.25822426067916,13.850382692040256,13.796009308813044,18.143637602396446,2.1235559194291325,11.5259674666883,11.5259674666883,2.1235559194291325,11.446647170601981,11.5259674666883,2.1235559194291325,8.540359800219063,11.5259674666883,11.5259674666883,2.1235559194291325,11.446647170601981,11.5259674666883,2.1235559194291325,12.0692398260885,12.012762574862549,15.742544478251224,1.7020089573510697,43.25822426067916,10.15840525868105,10.225572400563857,1.845602448446598,10.089731643272858,10.19641355009441,1.8456024484465976,10.15840525868105,10.225572400563857,1.845602448446598,10.089731643272858,43.25822426067916,10.19641355009441,1.8456024484465976,10.650723584167908,10.552360931441632,11.561197822150355,1.3713984393772367,9.061298002637322,9.1590133822418,1.6549772551027377,8.995499446750884,18.761265614731123,1.617040425336267,1.6604394476276891,9.061298002637322,9.1590133822418,1.6549772551027377,8.995499446750884,1.617040425336267,1.6604394476276891,9.536607896991654,9.450193733412153,44.90280080220271,10.3872849047444,43.25822426067916
D,0.2750428520750563,0.18001373274456908,0.44889145597309615,0.44889145597309615,0.19146453862381485,0.23879675258215205,0.21272845315424183,0.23263857679455197,0.3009583175741223,0.5560024679450487,0.5250601697186127,0.4420715809596411,0.18902429054863762,0.15373177946873876,0.30484360106354697,0.18001373274456908,0.5560024679450487,0.5250601697186127,0.18902429054863762,0.15373177946873876,0.30484360106354697,0.18001373274456908,0.44889145597309615,0.23879675258215205,0.22762582637304984,0.07433641767495687,0.3009583175741223,0.37877788767039794,0.37877788767039794,0.3009583175741223,0.15386589066394735,0.37877788767039794,0.2866120009750973,0.18001373274456908,0.37877788767039794,0.37877788767039794,0.3009583175741223,0.15386589066394735,0.37877788767039794,0.2866120009750973,0.1438252664812784,0.08757880695951618,0.15256836500078763,0.039531132490539085,0.44889145597309615,0.19150139290039211,0.37877788767039794,0.2777582264424217,0.16601670829254964,0.3932368216485908,0.2777582264424217,0.19150139290039211,0.37877788767039794,0.2777582264424217,0.16601670829254964,0.44889145597309615,0.3932368216485908,0.2777582264424217,0.11147290483180093,0.09436968184047191,0.232465778613642,0.039531132490539085,0.14833311541942584,0.3992298652825087,0.2777582264424217,0.1833553314729226,0.19146453862381485,0.3842477642197427,0.17504420300968407,0.14833311541942584,0.3992298652825087,0.2777582264424217,0.1833553314729226,0.3842477642197427,0.17504420300968407,0.1049351697788303,0.09436968184047191,0.4420715809596411,0.06322177940868345,0.44889145597309615
H,0.40522033737478447,0.30589554848356354,0.34014269498405875,0.34014269498405875,0.7092245626896225,0.5899480715368954,0.5808544984174449,0.821206704294978,0.39183610625694476,0.3457301612825386,0.34573016128253853,0.37127327123361076,0.6073766387772477,0.6397384660464775,0.46792471242982164,0.6073766387772477,0.3457301612825386,0.34573016128253853,0.6073766387772477,0.6397384660464775,0.46792471242982164,0.6073766387772477,0.34014269498405875,0.7180607391700199,0.6806052685714449,0.8785368683650543,0.3660767885174468,0.4733925502913406,0.47339255029134053,0.36607678851744674,0.766560929129704,0.47339255029134064,0.36607678851744674,0.30589554848356354,0.4733925502913406,0.47339255029134053,0.36607678851744674,0.766560929129704,0.47339255029134064,0.36607678851744674,1.0520952844176117,0.9994240050398292,0.9731579578982843,0.6984736943975446,0.34014269498405875,0.7758777590381052,0.6208505165049945,0.3715446263789656,1.0672922478017908,0.5710412962976934,0.3715446263789657,0.7758777590381052,0.6208505165049945,0.3715446263789656,1.0672922478017908,0.34014269498405875,0.5710412962976934,0.3715446263789657,1.8689149863418526,1.299844172165272,1.1655436129236254,1.0137764515304692,1.0374098750206646,0.7168562963757311,0.5601464073222727,1.34258674332959,0.7092245626896225,0.46919337238531844,0.37578230419325276,1.0374098750206646,0.7168562963757311,0.5601464073222727,1.34258674332959,0.46919337238531844,0.37578230419325276,2.7577027957987443,2.0582943550261783,0.37127327123361076,1.240103604948066,0.34014269498405875
DBCV,0.8903903494571623,0.921874582819637,0.948176160409625,0.9481761604096248,0.3497014008225656,0.8319238198947874,0.2534689451962145,0.2491084753602205,0.9245757884483742,0.9434811813531628,0.9434811813531628,0.9184231797318811,0.9417556735640719,0.9343806913514037,0.3575795173281495,0.9417556735640719,0.9434811813531628,0.9434811813531628,0.9417556735640719,0.9343806913514037,0.3575795173281495,0.9417556735640719,0.948176160409625,0.2420396568971048,0.25090748769039445,0.24555553724448295,0.9496337900696559,0.35397104498053733,0.35397104498053733,0.9496337900696559,0.3440161860194241,0.35397104498053733,0.9496337900696559,0.921874582819637,0.35397104498053733,0.35397104498053733,0.9496337900696559,0.3440161860194241,0.35397104498053733,0.9496337900696559,0.24014017924962666,0.24977190024412965,0.24888269452223732,0.34426998561137656,0.948176160409625,0.3331441178942339,0.3433209425377033,0.9460253177220436,0.3234617103203531,0.34238262242012274,0.9460253177220436,0.3331441178942339,0.3433209425377033,0.9460253177220436,0.3234617103203531,0.9481761604096248,0.34238262242012274,0.9460253177220436,0.23877361527115148,0.2494768475131482,0.2526517022104431,-0.2591968781290701,0.30866428195345175,0.3304640506871663,0.9458889884501366,0.29898216833266045,0.3497014008225656,0.934436895161629,0.9589914974826351,0.30866428195345175,0.3304640506871663,0.9458889884501366,0.29898216833266045,0.934436895161629,0.9589914974826351,0.24179036681365032,0.2533080849998667,0.9184231797318811,0.24984758480103406,0.948176160409625
I,3.415697124881408,3.791448889847476,0.2316489301503912,0.2316489301503912,0.6529712859538626,0.21943464534390061,0.7497011298922878,0.48100308307117395,3.6805804583768125,0.17040997559477958,0.17040997559477958,0.20192562448863377,3.352646806528954,0.17110355176105332,0.6388414038678019,3.352646806528954,0.17040997559477958,0.17040997559477958,3.352646806528954,0.17110355176105332,0.6388414038678019,3.352646806528954,0.2316489301503912,0.5970399102759434,0.5906718766011771,0.41284966567596454,3.59888095991802,0.4902648887255371,0.4902648887255371,3.59888095991802,0.4939265413772699,0.4902648887255371,3.598880959918019,3.791448889847476,0.4902648887255371,0.4902648887255371,3.59888095991802,0.4939265413772699,0.4902648887255371,3.598880959918019,0.4596968832719065,0.4550520516761101,0.3336756935022954,3.414468337269105,0.2316489301503912,0.4050495525060549,0.38799254047629056,2.861781451095006,0.40699019177618107,0.44884909492398023,2.8617814510950073,0.4050495525060549,0.38799254047629056,2.861781451095006,0.40699019177618107,0.2316489301503912,0.44884909492398023,2.8617814510950073,0.36578071350793584,0.37235610497849014,0.29371523031333674,3.2814733434482206,0.3310558302251571,0.36415338790004914,2.32236252630425,0.332813604844414,0.6529712859538626,2.703917204744723,2.3200566840846815,0.3310558302251571,0.36415338790004914,2.32236252630425,0.332813604844414,2.703917204744723,2.3200566840846815,0.2976678597827846,0.3077456094115237,0.20192562448863377,0.23842942271825132,0.2316489301503912
C,0.0009950270901424349,0.0020260804214439283,0.0004213285903526789,0.0004213285903526789,0.002992077987971977,0.0005534296950706305,0.002790122610713452,0.004062502296279359,0.0005402846683379565,0.00042443110903313486,0.00042443110903313486,0.0003364989279806294,0.0008204494878787695,0.000568200743793809,0.002438918674804458,0.0008204494878787695,0.00042443110903313486,0.00042443110903313486,0.0008204494878787695,0.000568200743793809,0.002438918674804458,0.0008204494878787695,0.0004213285903526789,0.002551533644218063,0.002545624227653057,0.003841435895293255,8.034752430965432e-05,0.0024344161602956535,0.0024344161602956535,8.034752430965432e-05,0.0024700086740647434,0.0024344161602956535,8.034752430965432e-05,0.0020260804214439283,0.0024344161602956535,0.0024344161602956535,8.034752430965432e-05,0.0024700086740647434,0.0024344161602956535,8.034752430965432e-05,0.002586252142690864,0.00258117625798492,0.0037897385373356443,0.006861629186349783,0.0004213285903526789,0.002480739691731143,0.0024343760061385864,7.242174904798015e-05,0.00251606235372414,0.002436110792196785,7.242174904798015e-05,0.002480739691731143,0.0024343760061385864,7.242174904798015e-05,0.00251606235372414,0.0004213285903526789,0.002436110792196785,7.242174904798015e-05,0.0026107015004666455,0.0025697649338336944,0.0027804842840171,0.007480355309566614,0.0025164623868985225,0.0024360703199636227,7.165030383845869e-05,0.0025570954353790463,0.002992077987971977,6.513457469846726e-05,7.244003159159791e-05,0.0025164623868985225,0.0024360703199636227,7.165030383845869e-05,0.0025570954353790463,6.513457469846726e-05,7.244003159159791e-05,0.0026551239048370704,0.002563151579446799,0.0003364989279806294,0.002787763335147644,0.0004213285903526789
CDbw,2.950014967626725,0.5706874423972962,0.7603215580094285,0.9125699715412405,0.2866755097394715,0.8240431677758777,1.0191994166179497,2.4024667253086838,2.4010844954032953,1.403185869419422,1.3432567347449835,1.36433224377121,0.5042069719612328,0.699251987527345,0.3339831360314138,0.513576367305594,1.403185869419422,1.3432567347449835,0.5042069719612328,0.699251987527345,0.3339831360314138,0.513576367305594,0.7603215580094285,0.2603414369656703,1.120032365633386,3.0451213378862714,1.7336851005096847,1.0781250667152251,1.1456593646930746,2.245856848346606,0.35990245278647004,1.413680895083205,2.209766593986144,0.5706874423972962,1.0781250667152251,1.1456593646930746,2.245856848346606,0.35990245278647004,1.413680895083205,2.209766593986144,0.7036126442329371,0.4628083011931342,2.4709182696205403,0.48337028625771117,0.7603215580094285,1.239813796955346,4.87662333331205,3.2703336105538634,0.8487463559667302,1.8453069783872478,3.3347375799628125,1.239813796955346,4.87662333331205,3.2703336105538634,0.8487463559667302,0.9125699715412405,1.8453069783872478,3.3347375799628125,2.1728994431853805,1.9338230322837422,2.849110936411179,0.6584916765562127,1.5068739319954711,5.302423015013478,0.0,1.2065909583569765,0.2866755097394715,2.0110167258589025,0.0,1.5068739319954711,5.302423015013478,0.0,1.2065909583569765,2.0110167258589025,0.0,1.1464541826939743,1.750073901738715,1.36433224377121,4.040108698117692,0.7603215580094285
VIASCKDE,0.8888494936102969,0.8897761992352247,0.8929883195781813,0.8929883195781813,0.8901585742387117,0.8889972903720315,0.8869796962982034,0.8884402056086569,0.8888179284150173,0.8922457665167398,0.8922457665167398,0.8922557546193253,0.8893574676926035,0.8907195696210816,0.8896090468585399,0.8893574676926037,0.8922457665167398,0.8922457665167398,0.8893574676926035,0.8907195696210816,0.8896090468585399,0.8893574676926037,0.8929883195781813,0.88561801765239,0.8856098049703841,0.8878286290877235,0.8888079403124319,0.8888664937970985,0.8888664937970985,0.8888079403124317,0.8873402969014403,0.8888664937970985,0.8888079403124317,0.8897761992352247,0.8888664937970985,0.8888664937970985,0.8888079403124317,0.8873402969014403,0.8888664937970985,0.8888079403124317,0.8840202048833657,0.8839051463033845,0.8870197071852965,0.8636103635479119,0.8929883195781813,0.8865757234065026,0.8883649534625936,0.8880653872509903,0.884830851608785,0.8884541016319442,0.8880653872509905,0.8865757234065026,0.8883649534625936,0.8880653872509903,0.884830851608785,0.8929883195781813,0.8884541016319442,0.8880653872509905,0.8819673057119981,0.882833148806887,0.8861875910480564,0.8425271573486677,0.8847298426929686,0.8879525612974393,,0.8830978658820324,0.8901585742387117,0.8876529950858361,,0.8847298426929686,0.8879525612974393,,0.8830978658820324,0.8876529950858361,,0.87923089102418,0.8821629297553252,0.8922557546193253,0.8857521158793554,0.8929883195781813
COP,0.14393630666413923,0.1449379934716405,0.41671461584588754,0.41671461584588754,0.3087570349116904,0.41714010343806135,0.3079010743297515,0.31257698541867035,0.14187893967900647,0.4166776132346396,0.4166776132346396,0.4187831933671886,0.14291846426540858,0.41645421857988485,0.30561193019273925,0.14291846426540858,0.4166776132346396,0.4166776132346396,0.14291846426540858,0.41645421857988485,0.30561193019273925,0.14291846426540858,0.41671461584588754,0.30603741778491295,0.3061464800365452,0.31086268968464176,0.13984350027909098,0.30557492758149135,0.30557492758149135,0.139843500279091,0.30535153292673667,0.30557492758149135,0.139843500279091,0.1449379934716405,0.30557492758149135,0.30557492758149135,0.139843500279091,0.30535153292673667,0.30557492758149135,0.139843500279091,0.3058546443770758,0.30594547255449733,0.3107346524816852,0.13616160168625363,0.41671461584588754,0.3053464240281858,0.30552357691754184,0.13980649766784303,0.30512867592317505,0.3054881506367662,0.13980649766784303,0.3053464240281858,0.30552357691754184,0.13980649766784303,0.30512867592317505,0.41671461584588754,0.3054881506367662,0.13980649766784303,0.30569836417246843,0.30575837496014513,0.3078306372164502,0.14220962525277733,0.33527481107640267,0.33565568548289426,0.14332242120087166,0.3350421267612928,0.3087570349116904,0.14325719314907,0.14333509040864917,0.33527481107640267,0.33565568548289426,0.14332242120087166,0.3350421267612928,0.14325719314907,0.14333509040864917,0.33586924635783943,0.3359110533089327,0.4187831933671886,0.3380133200834172,0.41671461584588754
Sym,0.0938025835051503,0.020922071920915858,0.0025180571067723876,0.0025180571067723876,0.08794380778833251,0.0024001689207445542,0.06938757426445723,0.017709405986080992,0.10993448866903921,0.0021608085272053403,0.0021608085272053403,0.0023980485974103454,0.09919880104547378,0.0021591262040178082,0.1063885655885866,0.09919880104547378,0.0021608085272053403,0.0021608085272053403,0.09919880104547378,0.0021591262040178082,0.1063885655885866,0.09919880104547378,0.0025180571067723876,0.04496679327485536,0.047380830502867274,0.014783231680073634,0.1223648039603313,0.09832969731051219,0.09832969731051219,0.12236480396033131,0.09470597171970228,0.09832969731051219,0.12236480396033131,0.020922071920915858,0.09832969731051219,0.09832969731051219,0.12236480396033131,0.09470597171970228,0.09832969731051219,0.12236480396033131,0.039560592133765546,0.04182864867701273,0.01350983160784829,0.10331717380613882,0.0025180571067723876,0.09010953996548321,0.08765407604805213,0.11696123192261729,0.08705705847143834,0.09789549022946392,0.11696123192261729,0.09010953996548321,0.08765407604805213,0.11696123192261729,0.08705705847143834,0.0025180571067723876,0.09789549022946392,0.11696123192261729,0.03493670433486396,0.039992318036257746,0.0408486791473726,0.08873610369564662,0.08075757568739185,0.08836859120512564,0.10643897797359272,0.07916177781628547,0.08794380778833251,0.11962028456769508,0.10561742381383955,0.08075757568739185,0.08836859120512564,0.10643897797359272,0.07916177781628547,0.11962028456769508,0.10561742381383955,0.031436843879979116,0.04154017798108754,0.0023980485974103454,0.03698544117614243,0.0025180571067723876
CS,0.7775770642447783,0.789668541140923,0.6718944743074445,0.6718944743074445,1.0351442011376586,0.8271371362842019,0.8526065106243151,0.933601643604043,0.761703137899301,0.595934170382221,0.595934170382221,0.6072036005381158,0.943468288717209,0.7259122348401775,0.7910945251054083,0.943468288717209,0.595934170382221,0.595934170382221,0.943468288717209,0.7259122348401775,0.7910945251054083,0.943468288717209,0.6718944743074445,0.9883725001524034,0.9244122415658631,0.9579827212407003,0.7320516355923018,0.6882411202970012,0.6882411202970012,0.7320516355923021,0.8531379640820762,0.6882411202970012,0.7320516355923019,0.789668541140923,0.6882411202970012,0.6882411202970012,0.7320516355923021,0.8531379640820762,0.6882411202970012,0.7320516355923019,1.1366648909526313,1.0507730848593615,0.8822879617428134,0.8093422514560132,0.6718944743074445,0.7580124749481204,0.7200352569713849,0.6417751031698841,0.9276269581957693,0.6829164255775079,0.641775103169884,0.7580124749481204,0.7200352569713849,0.6417751031698841,0.9276269581957693,0.6718944743074445,0.6829164255775079,0.641775103169884,1.363110961361118,1.1041309930471201,0.9459000510802624,0.8687190400657313,0.8178465359170825,0.7108228714978128,0.6856219564130152,1.0114718357972414,1.0351442011376586,0.6378678084026005,0.6598350233077506,0.8178465359170825,0.7108228714978128,0.6856219564130152,1.0114718357972414,0.6378678084026005,0.6598350233077506,1.596868023006183,1.3219520260264344,0.6072036005381158,0.9224150159830733,0.6718944743074445
SF,0.3979621989255431,0.41408910229051765,0.3922304504489841,0.3922304504489841,0.36740589997383755,0.36948642371387974,0.3813370406738854,0.3401630444914364,0.40853064860740806,0.3767141175165475,0.3767141175165475,0.3637294614205594,0.38872309271408256,0.37527912521515017,0.3998402248194627,0.38872309271408256,0.3767141175165475,0.3767141175165475,0.38872309271408256,0.37527912521515017,0.3998402248194627,0.38872309271408256,0.3922304504489841,0.3768066275601526,0.37932366284957464,0.340297157499013,0.4226250308327838,0.38429021165089583,0.38429021165089583,0.4226250308327838,0.38283542869819887,0.38429021165089583,0.4226250308327838,0.41408910229051765,0.38429021165089583,0.38429021165089583,0.4226250308327838,0.38283542869819887,0.38429021165089583,0.4226250308327838,0.364901041048713,0.3667837261442731,0.32425837474570485,0.4176727342855493,0.3922304504489841,0.3720707982494954,0.38011181368610136,0.40670578736427265,0.3704445713624924,0.37072360778784796,0.40670578736427265,0.3720707982494954,0.38011181368610136,0.40670578736427265,0.3704445713624924,0.3922304504489841,0.37072360778784796,0.40670578736427265,0.336231025661032,0.32975929611238175,0.3217130124663383,0.41274383918513236,0.36010877565341703,0.3668026391842576,0.4064153618226053,0.35840280552811343,0.36740589997383755,0.3927469471724133,0.42319869630976303,0.36010877565341703,0.3668026391842576,0.4064153618226053,0.35840280552811343,0.3927469471724133,0.42319869630976303,0.3106837820301812,0.2692918741361202,0.3637294614205594,0.31289542460941966,0.3922304504489841
SD,1616552494.5072117,1671591840.45954,1256515627.3173041,1256515627.3173041,2064245682.473275,1501050540.4878676,1531748785.3068576,2376948366.5635023,1090029000.1980371,1067894085.0097542,1067894085.0097543,1613159904.8657522,1590736785.6497135,1062235233.5454942,953831255.5167329,1590736785.6497135,1067894085.0097542,1067894085.0097543,1590736785.6497135,1062235233.5454942,953831255.5167329,1590736785.6497135,1256515627.3173041,1163432605.8923588,1139583621.695825,1829711819.9217691,678312772.9822757,826622952.9976354,826622952.9976354,678312772.9822757,821671451.8417978,826622952.9976354,678312772.9822757,1671591840.45954,826622952.9976354,826622952.9976354,678312772.9822757,821671451.8417978,826622952.9976354,678312772.9822757,1014681599.569379,987713262.9709483,1622405881.634867,600651175.3151262,1256515627.3173041,715376237.4791757,723460704.1695374,595851891.9698805,712520357.4556444,721442083.9658194,595851891.9698805,715376237.4791757,723460704.1695374,595851891.9698805,712520357.4556444,1256515627.3173041,721442083.9658194,595851891.9698805,1030228869.832185,982067295.4578851,1177661760.9872034,538824343.9025584,620615245.0798181,639114141.6861552,533581378.0452225,617931407.7175612,2064245682.473275,524266205.09006745,516015041.5068967,620615245.0798181,639114141.6861552,533581378.0452225,617931407.7175612,524266205.09006745,516015041.5068967,1028808501.5603367,1253282343.1854956,1613159904.8657522,1059339850.4776151,1256515627.3173041
SDbw,0.567513070192947,0.6976880102135667,0.2863148091901487,0.2863148091901487,0.4802186510280266,0.3374118927052286,0.3502597476802635,0.5274736749714296,0.3847161951654421,0.2067567661094638,0.20675676610946384,0.3220350792167821,0.5185614838859731,0.26188132797732433,0.19586517665211683,0.5185614838859731,0.2067567661094638,0.20675676610946384,0.5185614838859731,0.26188132797732433,0.19586517665211683,0.5185614838859731,0.2863148091901487,0.22936615108866,0.22690534481255537,0.5566520516622222,0.22091745418742498,0.14804475161058844,0.14804475161058844,0.22091745418742498,0.18495435283325112,0.14804475161058844,0.22091745418742498,0.6976880102135667,0.14804475161058844,0.14804475161058844,0.22091745418742498,0.18495435283325112,0.14804475161058844,0.22091745418742498,0.21967936922450743,0.21484221434128975,0.6000340065754602,0.21603073669178524,0.2863148091901487,0.1569880732563707,0.15140180395401046,0.166354897455376,0.1858445686838559,0.1281481638105995,0.166354897455376,0.1569880732563707,0.15140180395401046,0.166354897455376,0.1858445686838559,0.2863148091901487,0.1281481638105995,0.166354897455376,0.24153105622260584,0.23284558662776028,0.2597357402422261,0.2209674720573044,0.1557058187654723,0.1337717607036479,0.15567435463282953,0.17933074232412594,0.4802186510280266,0.13755987936477654,0.17376919948316927,0.1557058187654723,0.1337717607036479,0.15567435463282953,0.17933074232412594,0.13755987936477654,0.17376919948316927,0.24462853201210888,0.286893823395168,0.3220350792167821,0.257300175305746,0.2863148091901487
XB*,0.8916490259159866,1.7079329805235217,0.20484638814345235,0.20484638814345235,0.9205003311727464,0.2571227579250008,0.5403022409235108,0.997079139486236,0.8702352206939564,0.217633623236145,0.217633623236145,0.3410972555030574,1.524756788686457,0.9662743272767975,0.16326113858833605,1.524756788686457,0.217633623236145,0.217633623236145,1.524756788686457,0.9662743272767975,0.16326113858833605,1.524756788686457,0.20484638814345235,0.30403133995236187,0.289535032474755,1.3727301290614335,0.2628841214739846,0.16326113858833605,0.16326113858833605,0.2628841214739846,0.47062551073067,0.16326113858833605,0.2628841214739846,1.7079329805235217,0.16326113858833605,0.16326113858833605,0.2628841214739846,0.47062551073067,0.16326113858833605,0.2628841214739846,1.6664721730370124,1.4263622384646906,1.3507010504089128,5.818491374949236,0.20484638814345235,0.6440928360981212,0.22563578326836267,0.21640987102281,0.650497159983296,0.2620442953716297,0.21640987102281,0.6440928360981212,0.22563578326836267,0.21640987102281,0.650497159983296,0.20484638814345235,0.2620442953716297,0.21640987102281,1.6520649819608648,1.4263622384646906,1.2259355479113616,5.818491374949236,0.6440928360981212,0.2620442953716297,0.26704935280148384,0.650497159983296,0.9205003311727464,0.21640987102281,1.3571002587717584,0.6440928360981212,0.2620442953716297,0.26704935280148384,0.650497159983296,0.21640987102281,1.3571002587717584,2.0386455547603597,3.1663695290918175,0.3410972555030574,1.7246737439235091,0.20484638814345235
S,0.8211844145889929,0.8235111933699575,0.7982271061620418,0.7982271061620418,0.657034423092826,0.792514327365906,0.661459999448745,0.6305286222374009,0.8268006639036584,0.7968039957829304,0.7968039957829304,0.7917109954832607,0.8189484503711215,0.7914288506588656,0.6706317136382369,0.8189484503711215,0.7968039957829304,0.7968039957829304,0.8189484503711215,0.7914288506588656,0.6706317136382369,0.8189484503711215,0.7982271061620418,0.6635376191017227,0.6641603556468003,0.6411313878276204,0.8325457409165328,0.6696183708920639,0.6696183708920639,0.8325457409165328,0.6669373491572299,0.6696183708920639,0.8325457409165328,0.8235111933699575,0.6696183708920639,0.6696183708920639,0.8325457409165328,0.6669373491572299,0.6696183708920639,0.8325457409165328,0.6579251208494172,0.6588271546835776,0.6249279077502577,0.6991603778242184,0.7982271061620418,0.6651011250549029,0.6629836411154175,0.8315323981703596,0.6622955899971951,0.6665322178400271,0.8315323981703596,0.6651011250549029,0.6629836411154175,0.8315323981703596,0.6622955899971951,0.7982271061620418,0.6665322178400271,0.8315323981703596,0.653191705637838,0.6574208452688617,0.6414613594079133,0.5743343615455863,0.6609541819409247,0.6599341746570143,0.8239186252386215,0.6586964565747283,0.657034423092826,0.8284462451183228,0.8306172872990703,0.6609541819409247,0.6599341746570143,0.8239186252386215,0.6586964565747283,0.8284462451183228,0.8306172872990703,0.6468715747519784,0.6560428477247725,0.7917109954832607,0.6357866357098887,0.7982271061620418
